Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
MKT,6332,0W1,,4,4,4,5,1,3,1,,,,,,,,,,,"Biswas, Abhijit","Li, Peihan",,,,,axb019100,abhijit biswas
MKT,6339,0W1,,,1,5,3,2,,,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam
MUSI,1306,0W1,13,6,2,2,1,1,,1,,,,,2,,,,,,"Rushing, Katrina C",,,,,,ljs130230,linda salisbury
NATS,5100,091,,,,,,,,,,,,,,,,,,10,"Krawietz, Paul",,,,,,pxk210042,
NSC,3361,0U1,1,1,1,2,3,,,3,,,,1,,,,,,,"Raboune, Siham","Ashshareef, Salma","Vahid, Maedeh",,,,sxm127330,steven mcwilliams
NSC,3361,0U2,,5,,,4,,,3,,,,,1,,,,2,,"Granja Vazquez, Rafael",,,,,,amt180004,anna taylor
NSC,3361,0W1,,3,5,2,6,5,1,2,4,,,,1,,,,1,,"McWilliams, Steven P",,,,,,sxm127330,steven mcwilliams
NSC,4320,0W1,21,1,4,,,1,,,1,1,,,,,,,,,"Jahangiri, Faisal R",,,,,,mxm210090,mohsin maqbool
NSC,4351,0W1,,16,,,5,,,1,,,,,,,,,,,"Granja Vazquez, Rafael",,,,,,sms170009,safiullah shareef
NSC,4351,0W2,,14,,,2,,,4,,,1,,,,,,,,"Granja Vazquez, Rafael",,,,,,rxg144430,rafael granja vazquez
NSC,4352,0U1,3,,3,4,1,2,,,2,1,,,,,,,,,"Raboune, Siham","Kim, Minsung","Yang, Ke",,,,rxs170431,rukhsana sultana
NSC,4356,0U1,,6,,,1,,,2,,,,,,,1,,,,"Sultana, Rukhsana",,,,,,rxs170431,rukhsana sultana
NSC,4363,0W1,,9,,,8,,,,,,,,,,,,,,"Raboune, Siham",,,,,,sxr180071,siham raboune
NSC,4364,0W1,6,30,6,,,,,,,,,,,,,,1,,"Shareef, Safi Ullah",,,,,,sms170009,safiullah shareef
NSC,4366,0W1,4,6,5,1,,1,1,2,,,2,,,,,,1,,"Taylor, Anna M","Krauth, Melissa","Porras, Abi",,,,amt180004,anna taylor
NSC,4377,0W1,1,14,3,2,1,1,,1,,,,,,,,,1,,"Marks, William","Mendez, Skylar A","Nematgorgani, Shiva",,,,wxm180005,william marks
NSC,4382,0W1,23,3,3,3,,,1,,,,,1,,,,,,,"Jahangiri, Faisal R",,,,,,amoller,aage moller
OB,6249,CW1,,18,,,,,,,,,,,,,,,1,,"Hicks, Robert F",,,,,,,robert hicks
OB,6253,CW1,,,,,,,,,,,,,,,3,,,31,"Hicks, Robert F",,,,,,,robert hicks
OB,6301,0W1,,18,10,7,3,5,,1,,,,,,,,,1,,"Hasenhuttl, Maria","Jiang, Rui",,,,,ziegler,laurie ziegler
OB,6331,CH1,,25,,,,,,,,,,,,,1,,,,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl
OB,6331,CW1,,29,,,1,,,1,,,,,1,,,,1,,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl
OB,6344,CW1,,40,,3,1,1,,,,,,,,,,,,,"Norton, Larry W",,,,,,,larry norton
OB,6348,CW1,,22,1,,,,,1,,,,,,,,,,,"Narro, Amber J",,,,,,,amber narro
OB,6348,CW2,,15,1,1,,,,,,,,,1,,1,,,,"Narro, Amber J",,,,,,,amber narro
OB,6351,CW1,,14,2,1,1,,,,,,,,,,,,1,,"Warner, Lizette",,,,,,,lizette warner
OB,6352,CW1,,31,2,,1,,,,,,,,,,,,,,"Warner, Lizette",,,,,,,lizette warner
OB,6358,GW1,,5,5,2,,,,,,,,,,,,,,,"Vohra, Atul",,,,,,,atul vohra
OB,6382,CW1,,18,2,,1,,,,,,,,,,,,,,"Plaisance Bryan, Suzette T",,,,,,,suzette plaisance bryan
OB,6382,CW2,,20,,1,1,,,,,,,,,,,,,,"Plaisance Bryan, Suzette T",,,,,,,suzette plaisance bryan
OB,6384,CW1,,21,2,,1,,,1,,,,,,,,,,,"Honeycutt, James",,,,,,,james honeycutt
OBHR,3310,5U1,,2,4,3,8,11,1,,6,,,,,,,,,,"An, Constance",,,,,,hxn130630,huy nguyen
OBHR,3330,5U1,5,14,10,2,4,5,2,,1,,,,,,,,,,"Green, Rhonda R","Guo, Suifang",,,,,dja180003,dale albrecht
OBHR,4300,0W1,41,8,2,2,,,1,,,,,,,,,,1,,"Edgington, Kyle D",,,,,,kde081000,kyle edgington
OPRE,3310,0U1,2,8,6,4,5,7,5,7,,,2,,1,,,,1,,"Bu, Like",,,,,,xxs130630,xi shan
OPRE,3310,0W1,26,12,6,3,,1,,,,,,,1,,,,,,"Widdifield, David S",,,,,,gxd052000,eugene deluke
OPRE,3310,5U1,7,7,4,10,4,3,3,2,2,,2,,,,,,,,"Farzaneh, Mohammad Amin",,,,,,yxc121130,ying cao
OPRE,3330,5W1,16,1,1,,2,,,,,,,,,,,,,,"Flores, Juan",,,,,,dal333698,
OPRE,3333,0U1,3,1,2,2,5,4,5,5,2,,,1,3,,,,,,"Whalen, Tristan G","Sharma, Rahul","Shahsavand, Parisa",,,,meb049000,monica brussolo
OPRE,3333,0W1,1,12,2,,2,3,6,2,3,,,,11,,,,5,,"Enayaty Ahangar, Negin","Pandey, Amit Kumar",,,,,axa134231,athena alimirzaei
OPRE,3333,0W2,1,7,4,3,4,8,1,2,2,1,4,,4,,,,3,,"Enayaty Ahangar, Negin","Pandey, Amit Kumar",,,,,axa134231,athena alimirzaei
OPRE,3360,0U1,12,8,3,5,7,8,3,6,3,1,1,1,2,,,,2,,"Whalen, Tristan G","Sharma, Rahul","Shahsavand, Parisa",,,,axa134231,athena alimirzaei
OPRE,3360,0W1,13,12,7,12,11,5,2,2,,2,,1,1,,,,,,"Ahadi, Khatereh","Chen, Qiuxia","Ghosh, Pramit",,,,flannery,carol flannery
OPRE,4090,091,,,,,,,,,,,,,,26,,,,,"Brussolo, Monica E",,,,,,meb049000,monica brussolo
OPRE,4090,0U1,,,,,,,,,,,,,,12,,,,,"Brussolo, Monica E",,,,,,cxk162830,
OPRE,6009,091,,,,,,,,,,,,,,,,,1,12,"Widdifield, David S","Alborz, Shawn",,,,,dsw180001,david widdifield
OPRE,6009,0U1,,,,,,,,,,,,,,,,,,19,"Widdifield, David S","Fierst, John","Alborz, Shawn",,,,dsw180001,david widdifield
OPRE,6301,0W1,,11,10,4,5,4,1,6,,,,,,,1,,4,,"Leach, Sonia E","Marar, Abhijit",,,,,flannery,carol flannery
OPRE,6302,0W1,,7,11,15,3,,,,,,,,,,,,,,"Wang, Guihua","Yan, Tianyu",,,,,milind,milind dawande
OPRE,6302,MBP,,6,11,4,3,,,,,,,,,,,,,,"Subramoniam, Ramesh","Wei, Jiarui",,,,,rxs179630,ramesh subramoniam
OPRE,6364,0W1,,5,9,7,2,,,,,,,,,,,,1,,"Rajamani, Divakar","Ghosal, Shayak",,,,,kxr087000,kannan ramanathan
OPRE,6364,PW1,,11,2,1,,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,,dxr020100,divakar rajamani
OPRE,6378,5W1,,25,1,1,,,,,,,,,,,,,,,"Widdifield, David S",,,,,,dsw180001,david widdifield
OPRE,6379,PW1,,6,5,1,,,,,,,,,,,,,,,"Rajamani, Divakar",,,,,,dxr020100,divakar rajamani
OPRE,6V98,0U1,,,,,,,,,,,,,,,,,,12,"Widdifield, David S","Fierst, John","Alborz, Shawn",,,,meb049000,monica brussolo
PA,4345,0U1,10,,,,,,,,,,,,,,,,,,"Lee, Moonsoo","Habib, Salman Bin","Sipos, Savannah M",,,,axz180016,
PA,4351,0U1,,14,,,4,,,2,,,,,,,,,,,"Mulumba Katchy, Josue","Zeraatpisheh, Abdollah","Wicker, Brandy M",,,,rxa164430,josue mulumba katchy
PA,4370,0U1,6,4,,,,2,,1,,,,2,,,,,,,"Pavel, Md Eyasin Ul Islam","Parijat, Nabila","Parker, Kayla M",,,,nxs200001,namrta sharma
PA,6311,0W1,,14,,,1,,,,,,,,,,,,,,"Morris, Charles G",,,,,,mxs095000,meghna sabharwal
PA,6369,5U1,,14,,1,1,,,1,,,,,,,,,1,,"Hutcheson, Patricia L",,,,,,jrm094020,john mccaskill
PA,6399,551,,19,,,,,,,,,,,,,,,,,"Benavides, Teodoro J",,,,,,tjb051000,teodoro benavides
PA,8330,HN1,,35,4,2,1,,,,,,,,,,,,,,"Shute, William H","Skinner, Donal C",,,,,whs170030,
PA,8331,HN1,,33,6,1,2,,,,,,,,,,,,,,"Aitken, Allison D","Badu-Nimako, Yvette","Gordon, Waverly","Warbrick, Malcolm","Nugent, Mary","Skinner, Donal C",mlc140530,
PA,8332,HN1,,,,,,,,,,,,,,,,,,42,"Diascro, Jennifer","Skinner, Donal C",,,,,mlc140530,
PHIL,1301,0W1,3,15,15,4,1,4,1,1,1,,,,2,,,,2,,"Campos, Laura Graciela",,,,,,laa062000,lawrence amato
PHYS,1101,1U1,22,4,,,,,,,,,,,,,,,,,"Khan, Amena L","Kapte, Isha Sunil",,,,,axk140130,amena khan
PHYS,1102,1U1,5,12,2,1,,,,,,,,,1,,,,1,,"Mac Alevey, Paul J","Crawford, John A",,,,,paulmac,paul macalevey
PHYS,1102,1U2,2,6,2,,,,,,,,,,,,,,,,"Mac Alevey, Paul J","Palos, Rylee K",,,,,paulmac,paul macalevey
PHYS,1301,0U1,13,7,3,1,2,,,1,,2,,,,,,,1,,"Khan, Amena L","Gonzalez, Kristian E","Dashti, Farbod",,,,jds107020,jason slinker
PHYS,1302,0H1,3,1,4,2,4,,,1,,,1,,1,,,,,,"Kadala, Roger H","Arabiat, Aya H","Kader, Md Joadul",,,,rxk220001,roger kadala
PHYS,1302,0W1,6,8,5,,1,,,,,,,,,,,,1,,"Malko, Anton","Ryan, Conor",,,,,kxs147030,kuei sun
PHYS,2125,1U1,5,10,,1,,,,,,,,,,,,,,,"Khan, Amena L","Imran, Tuhin Muhammad",,,,,kxs147030,kuei sun
PHYS,2125,1U2,7,3,2,,,,,,,1,,,,,,,,,"Khan, Amena L","Koirala, Babita",,,,,kxs147030,kuei sun
PHYS,2126,1U1,4,10,2,2,,,,1,,,,,,,,,,,"Mac Alevey, Paul J","Neubauer, Brennan B","Awoyinka, Tunde D",,,,paulmac,paul macalevey
PHYS,2126,1U2,5,8,5,3,1,,,,,,,1,,,,,,,"Mac Alevey, Paul J","Neubauer, Brennan B",,,,,paulmac,paul macalevey
PHYS,2325,0H1,14,,3,,,1,1,,,,,,1,,,,,,"Goncalves Pinheiro, Alexandre","Rezvani, Sina","Heng, Jian",,,,jds107020,jason slinker
PHYS,2325,0H2,13,1,1,,,,1,,,,,,1,,,,,,"Goncalves Pinheiro, Alexandre","Niloy, Md Shaid Hasan","Rippentrop, Travis S",,,,mxi054000,mustapha ishak boushaki
PHYS,2326,0U1,8,22,4,6,3,3,,1,2,,,,2,,,,,,"Gartstein, Yuri","Lochridge, Matthew D","Wu, Yuxiang",,,,yxg037000,yuri gartstein
PPOL,4396,051,,10,,,,,,,,,,,,,,,,,"Boots, Denise P",,,,,,dpb062000,denise boots
PPOL,4398,040,,,,,,,,,,,,,,17,,,,,"Harrington, James",,,,,,jxh134630,james harrington
PSY,2317,0W1,,27,8,3,1,,2,,1,,,,1,,,,,,"Fearon, Danielle","Behboudi, Mohammad Hossein",,,,,gxs180015,gayle schwark
PSY,3310,0W1,,54,,,10,,,3,,,,,3,,,,,,"Timmons, Lisa N","Kim, Taesun",,,,,exw010200,emily touchstone
PSY,3342,0W1,,44,,,3,,,2,,,,,1,,,,,,"Bonner, Deborah","Liu, Yilin",,,,,dbonner,deborah bonner
PSY,3360,0S1,,14,3,,2,,,,,,,,,,,,,,"Brody, Salena M",,,,,,smb051000,salena brody
PSY,3360,0W1,,27,4,23,11,7,11,,1,,,,2,,,,,,"Drew, Linda M","Smith, Emily J",,,,,lmd102020,linda drew
PSY,3392,0U1,1,2,,2,5,4,,5,,4,1,,1,,,,,,"Macphail, Donald C","Calderon, Rachel M",,,,,rxr076000,rachna raman
PSY,3393,0W1,,10,8,2,1,,1,,,,,,,,,,,,"Fearon, Danielle","Sanchez, Patricia Monique",,,,,fxk024000,forouz shirvani
PSY,3393,0W2,7,5,5,,,3,,,1,,,,,,,,,,"Shirvani, Forouz","Peacock, Dru D",,,,,gxs180015,gayle schwark
PSY,4343,0W2,9,23,11,7,6,3,,2,,,,,,,,,7,,"Ybarra, Regina K","Kulkarni, Maitreyee",,,,,aep140430,amy pinkham
PSY,4344,0U1,,6,,2,1,,,,1,,,,2,,,,,,"Padilla Cardoso, Mayra A","Gholap, Neha P",,,,,map200012,
PSY,4394,0U1,,,,,,,,,,,,,,23,,,,,"Choate, Michael J",,,,,,mchoate,michael choate
REAL,6321,0W1,,21,,2,,1,,,,,,,,,,,1,,"Lynch, Julie","Zhong, Yaxin",,,,,jxl180030,julie lynch
RHET,1302,0S1,,7,2,1,2,1,,,2,,,,,,,,,,"Cox, Gavin L",,,,,,txb112130,tracey berry
RHET,1302,0W1,3,1,3,,1,,2,,,,,,,,,,1,,"Walker, Jason",,,,,,sxm170012,shivika mathur
RHET,1302,0W2,4,5,4,,1,,1,,,,,1,1,,,,1,,"Alem, Hosanna G",,,,,,axs084500,addison shierry
RHET,1302,0W3,1,4,2,1,3,,1,1,,,,,3,,,,,,"Brandow, Carmon",,,,,,jaw140030,jason walker
SE,4381,0U1,,1,3,4,5,3,3,1,1,1,1,,,,,,,,"Paulk, Mark C","Pratap, Ashish",,,,,mcp130030,mark paulk
SE,6388,MU1,,11,,,,,,,,,,,,,,,,,"Zhao, Yi",,,,,,zhao,yi zhao
SOC,1301,0W1,30,8,4,1,1,,2,,,,1,,3,,,,,,"Asfaw, Sirak",,,,,,zrs160030,zachary simoni
SOC,2305,0W1,7,6,2,3,,1,,1,,,1,,,,,,,,"Haque, Samiul",,,,,,blc120130,beverly carlsen landy
SOC,3391,0W2,24,8,2,1,3,,,1,1,,,,,,,,,,"Dickey, Galen L",,,,,,gld190001,galen dickey laprocido
SPAU,3341,0W1,,3,4,,3,2,,,,,,,1,,,,,,"Fowler-Brookman, Stephanie L","Wiegand-Shahani, Braden",,,,,adw052000,andrea warner czyz
SPAU,3342,0W1,,19,,,3,,,1,,,,,,,,,,,"Bonner, Deborah","Liu, Yilin",,,,,dbonner,deborah bonner
SPAU,3343,0U1,,4,3,2,2,1,,,,1,,,1,,1,,,,"Mehta, Sonya",,,,,,wkatz,william katz
SPAU,3388,0H1,,,,,,,,,,,,,,9,,1,,,"Neale, Hannah D","Moustafa, Rana H",,,,,hxp121030,hannah pourchot neale
STAT,2332,0U1,3,3,,1,1,3,2,,,1,,,,,,,,,"Jiang, Shengjie",,,,,,tgw100020,tristan whalen
