Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
GOVT,2306,002,52,40,29,23,15,14,2,3,2,2,,1,4,,,,,1,"Ramirez, Michelle","Thakar, Rahul A",,,,,,michelle ramirez
GOVT,2306,003,33,14,24,9,9,17,6,4,1,1,1,1,4,,,,,1,"Ramirez, Michelle","Thakar, Rahul A",,,,,,michelle ramirez
GOVT,2306,004,,120,58,24,26,26,13,12,2,2,2,1,11,,,,,1,"Elliott, Euel W","Park, Kiwan",,,,,eelliott,euel elliott
GOVT,2306,005,,52,21,14,11,17,6,3,2,,1,1,7,,,,,3,"Elliott, Euel W","Park, Kiwan",,,,,eelliott,euel elliott
GOVT,2306,006,62,42,42,23,17,12,6,1,5,,,,1,,,,,0,"Ramirez, Michelle","Thakar, Rahul A",,,,,,michelle ramirez
GOVT,2306,501,62,60,43,19,21,9,5,4,2,,2,,4,,,,,3,"Parker, Misty D","Hollis, Camron",,,,,mxp045000,misty parker
GOVT,2306,HN1,,12,4,,,,1,,,,,,,,,,,0,"Elliott, Euel W","Park, Kiwan",,,,,eelliott,euel elliott
GOVT,2306,HN2,,17,4,3,,,,,,,,,,,,,,0,"Elliott, Euel W","Scotch, Richard","Park, Kiwan",,,,eelliott,euel elliott
GST,2300,001,,13,7,2,11,2,1,,,,,,2,,,,,0,"Werhnyak, Larissa",,,,,,lxw163630,larissa werhnyak
GST,4325,0H1,3,1,4,3,2,1,2,,,,,,4,,,,,0,"Duquaine-Watson, Jill M",,,,,,jmw087000,jill duquaine watson
HCS,6313,002,,7,3,2,1,1,,1,,,,,,,,,,0,"Ackerman, Robert A","Knoch, Desiree'",,,,,raa110030,robert ackerman
HCS,6315,001,,10,,,,,,,,,,,,,,,,0,"Goffman, Lisa A",,,,,,lag160930,lisa goffman
HCS,6317,001,,9,5,,,1,,,,,,,,,,,,0,"Swanson, Meghan R",,,,,,mrs180008,meghan swanson
HCS,6338,001,,6,,,5,,,,,,,,,,,,,0,"Kennedy, Kristen M","Moon, Da Yeoun",,,,,kmk082000,kristen kennedy
HCS,7121,001,,,,,,,,,,,,,,32,,,,0,"Engineer, Crystal T",,,,,,novitski,crystal engineer
HCS,7355,501,,17,3,1,3,1,,1,,,,,,,,,,1,"Doyle, Kimberly C","Hester, Andrea L",,,,,,kimberly doyle
HDCD,6316,001,,17,,,,,,,,,,,,,,,,1,"Ewing, Donna M",,,,,,dme061000,donna ewing
HDCD,6320,001,,11,3,,1,,,2,,,,,,,,,,1,"Holub, Shayla C",,,,,,sch052000,shayla holub
HDCD,6360,0W1,,14,,,1,,,,,,,,,,,,,2,"Anderson, Carol A",,,,,,caa010400,carol anderson
HDCD,6390,001,,17,,2,,,,,,,,,,,,,,1,"Ewing, Donna M",,,,,,dme061000,donna ewing
HIST,1301,501,,56,33,12,24,20,3,4,5,2,3,1,10,,,,1,4,"Wright, Ben","Dunham, Daniel C","Fields, Kollin E","Scalley, Michael W",,,bxw151330,ben wright
HIST,1302,001,8,23,45,27,24,15,11,5,12,3,,,4,,,,,3,"Schulze, Jeffrey","Lawrence, Jenna","Atman, Sabri","Bennett, Jason H","Li, Ang",,jxs072200,jeffrey schulze
HIST,1302,002,1,18,26,29,28,43,15,13,12,8,6,6,30,,,,,5,"Schulze, Jeffrey","Li, Ang","Turner, Joey A","Meyer, Zachary M","Bennett, Jason H","del Bosque, Isai",jxs072200,jeffrey schulze
HIST,2301,001,56,82,28,9,18,7,5,10,,,4,,13,,,,,4,"Stewart, Whitney","Seidl-Staley, Ash J","Murphy, Trisha","Adrian, Athena","Lakhani, Brenda L",,wxs160630,whitney stewart
HIST,2301,HN1,3,6,4,2,,,1,1,,,,,,,,,,0,"Schulze, Jeffrey",,,,,,jxs072200,jeffrey schulze
HIST,2340,001,3,15,6,7,6,2,1,,,,,,,,,,,0,"Admiral, Rosemary",,,,,,rxa170011,rosemary admiral
HIST,2341,001,,7,7,2,4,5,1,3,,1,3,,4,,,,,2,"Farmer, J Michael",,,,,,jmf073000,j michael farmer
HIST,2341,HN1,,13,4,1,,,,1,,,,,1,,,,,0,"Farmer, J Michael",,,,,,jmf073000,j michael farmer
HIST,2350,001,,10,7,,4,4,1,4,3,,,,5,,,,,3,"Rankin, Monica A",,,,,,mar046000,monica rankin
HIST,2381,001,2,14,14,17,26,7,8,7,8,4,3,,17,,,,,4,"Ring, Natalie","Evans, Stevesha M","Tijani, Kehinde O","Leon Dubon, Saul V",,,njr041000,natalie ring
HIST,2384,001,108,43,6,5,4,3,,3,1,,1,1,3,,,,,2,"Fischer, Anne G","Armstrong, Jennifer J","Cai, Rebecca","Schaffer, Shannon J",,,agf190000,anne fischer
HIST,3301,001,1,2,6,2,1,1,,,,,,,1,,,,1,2,"Hill, Kimberly D",,,,,,kdh140430,kimberly hill
HIST,3301,501,,1,3,2,1,,,,,,,,3,,,,1,2,"Wilson, Michael",,,,,,mwilson,michael wilson
HIST,3305,001,9,4,7,2,5,2,1,,,,,,1,,,,2,0,"Pfister, Debra H",,,,,,dhpf,debra pfister
HIST,3313,001,,3,10,6,5,2,3,2,,,,,4,,,,,0,"Farmer, J Michael",,,,,,jmf073000,j michael farmer
HIST,3328,501,9,1,1,6,1,1,1,1,,,1,,1,,,,,0,"Brown, Matthew",,,,,,mxb091000,matthew brown
HIST,3364,501,,5,3,2,1,,,,,,,,2,,,,,3,"Wright, Ben",,,,,,bxw151330,ben wright
HIST,3380,001,,11,3,7,4,3,,1,,,,,1,,,,,4,"Channell, David",,,,,,channell,david channell
HIST,3391,501,7,6,3,4,,2,,,1,,,,4,,,,,2,"Gonzalez Corona, Pedro Jose",,,,,,pjg130230,pedro jose gonzalez corona
HIST,3396,001,2,3,5,3,5,3,3,2,,,1,,6,,,,,0,"Schulze, Jeffrey",,,,,,jxs072200,jeffrey schulze
HIST,3399,001,,23,2,,3,2,,1,,,,,1,,,,,3,"Rankin, Monica A",,,,,,mar046000,monica rankin
HIST,4342,001,,9,5,1,,,,1,,,,,,,,,,1,"Admiral, Rosemary",,,,,,rxa170011,rosemary admiral
HIST,4359,001,1,4,2,2,1,2,,,,,1,,2,,,,1,3,"Kerner, Amy",,,,,,axk200088,amy kerner
HIST,4376,001,5,3,3,2,,,,,1,,,,,,,,,0,"Gonzalez Corona, Pedro Jose",,,,,,pjg130230,pedro jose gonzalez corona
HIST,4377,001,,11,4,,1,,,,,,,,2,,,,,0,"Schlereth, Eric R",,,,,,exs082000,eric schlereth
HIST,4386,501,2,2,3,2,1,2,,,,,1,,,,,,,1,"Hill, Kimberly D",,,,,,kdh140430,kimberly hill
HIST,4388,501,7,1,2,,3,2,1,,,,1,,2,,,,1,0,"Pfister, Debra H",,,,,,dhpf,debra pfister
HIST,4390,001,,4,2,1,2,,,2,,,,,1,,,,,0,"Wickberg, Daniel",,,,,,wickberg,daniel wickberg
HIST,6301,501,,10,,,,,,,,,,,,,,,,0,"Schlereth, Eric R",,,,,,exs082000,eric schlereth
HIST,6330,001,,6,3,,,,,1,,,,,,,,,,0,"Stewart, Whitney",,,,,,wxs160630,whitney stewart
HIST,6341,001,,4,2,4,,,,,,,,,,,,,,0,"Wilson, Michael",,,,,,mwilson,michael wilson
HIST,6390,001,,7,1,,2,,,,,,,,,,,,1,0,"Kerner, Amy",,,,,,axk200088,amy kerner
HLTH,1100,001,,9,18,33,36,52,29,28,16,11,16,,4,,,,,2,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HLTH,1301,0W1,,3,11,3,5,5,2,2,,1,,,5,,,,,2,"Baetge, Claire",,,,,,cxb170330,claire baetge
HLTH,1301,0W2,4,9,10,3,1,4,1,1,,2,,,4,,,,,0,"Baetge, Claire",,,,,,cxb170330,claire baetge
HLTH,1322,0W1,,5,10,2,7,4,1,1,1,,5,,2,,,,,1,"Day, Lora N",,,,,,lnd092000,lora day
HLTH,1322,0W2,,4,4,4,4,5,5,5,2,,2,,3,,,,,2,"Day, Lora N",,,,,,lnd092000,lora day
HLTH,1322,0W3,,21,,2,4,2,2,1,1,,4,,1,,,,,2,"McBride, Rachael L",,,,,,rlp019100,rachael mcbride
HLTH,3101,0W1,,143,,,2,,,,,,1,,,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon
HLTH,3101,0W2,,142,,,3,,,1,,,,,2,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon
HLTH,3101,0W3,,43,,,7,,,1,,,,,1,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon
HLTH,3101,0W4,,57,,,4,,,,,,,,1,,,,,0,"Sandon, Lona",,,,,,lxs095000,lona sandon
HLTH,3301,001,,1,5,6,4,7,2,6,4,2,5,3,6,,,,,4,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HLTH,3305,001,4,12,5,9,3,3,,1,,,,,,,,,,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark
HLTH,3305,002,5,7,3,6,2,1,2,,,1,1,,,,,,,1,"Stark, Azadeh T",,,,,,ats160030,azadeh stark
HLTH,3305,003,,48,20,4,4,1,,,,,,,,,,,,0,"Taylor, Donald E",,,,,,det190000,donald taylor
HLTH,3310,0W1,9,20,4,9,8,5,,1,1,,1,1,5,,,,,2,"Duquaine-Watson, Jill M",,,,,,jmw087000,jill duquaine watson
HLTH,3315,001,,2,23,24,28,23,17,9,9,3,2,1,4,,,,,1,"Byrnes, Kathleen A",,,,,,kab019000,kathleen byrnes
HLTH,4108,001,24,15,1,,2,,,,,,,,1,,,,,0,"Rainey, Anthony D",,,,,,doyen,anthony rainey
HLTH,4305,001,5,9,5,7,4,1,,,,,,,,,,,,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark
HLTH,4305,002,4,6,9,3,2,1,2,1,1,,1,1,1,,,,,0,"Stark, Azadeh T",,,,,,ats160030,azadeh stark
HLTH,4306,001,4,8,5,3,1,4,2,6,1,2,1,,3,,,,,1,"Savard, Ryan R",,,,,,rrs170330,ryan savard
HLTH,4306,002,2,6,4,1,6,4,2,1,2,1,,1,,,,,,0,"Savard, Ryan R",,,,,,rrs170330,ryan savard
HLTH,4380,0W1,45,9,7,2,,,,,,,1,,2,,,,,2,"Edwards, Christopher W","Slattery, Ryan P",,,,,cwe011000,christopher edwards
HMGT,3301,001,,43,,,14,,,2,,,,,,,,,,1,"Berrett, Britt R","Daniels, Hayden",,,,,brb051000,britt berrett
HMGT,3301,002,,28,,,23,,,3,,,2,,,,,,,0,"Berrett, Britt R","Daniels, Hayden",,,,,brb051000,britt berrett
HMGT,3301,003,13,8,7,2,3,3,2,2,1,1,2,,7,,,,,6,"Kaplan, Marilyn R",,,,,,mkaplan,marilyn kaplan
HMGT,3310,001,1,3,3,2,5,4,7,3,2,,,1,,,,,,1,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer
HMGT,3310,002,3,1,5,3,2,7,4,2,5,,2,2,2,,,,,0,"Tesmer, Kristin M",,,,,,kmj063000,kristin tesmer
HMGT,3311,001,,8,,,16,,3,9,1,,2,,,,,,,2,"Karnuta, Daniel","Guo, Suifang",,,,,dxk173030,daniel karnuta
HMGT,3311,002,,2,,1,4,,1,5,,,2,,,,,,,0,"Karnuta, Daniel","Guo, Suifang",,,,,dxk173030,daniel karnuta
HMGT,3320,001,,14,,3,16,,,8,,,2,,1,,,,,0,"Karnuta, Daniel","Guo, Suifang",,,,,dxk173030,daniel karnuta
HMGT,4321,001,1,15,7,9,18,2,3,3,,,,,,,,,,2,"Moonesinghe, Mark S","Joseph, Shailender",,,,,msm160030,mark moonesinghe
HMGT,4395,001,5,,16,9,,8,,,,,,5,,,,,,0,"Berrett, Britt R","Kaplan, Marilyn R",,,,,brb051000,britt berrett
HMGT,6311,501,,10,,3,5,,,1,,,,,,,,,,0,"Karnuta, Daniel",,,,,,dxk173030,daniel karnuta
HMGT,6320,0W1,,50,,,5,,,3,,,,,1,,,,,1,"Thurgood, Keith L","Kumar, Devesh",,,,,klt160130,keith thurgood
HMGT,6320,501,,12,,,9,,,7,,,,,,,,,,0,"Walton, James W","Kumar, Devesh",,,,,jww160330,james walton
HMGT,6321,501,,7,2,6,3,2,,1,,,,,1,,,,,1,"Ramanathan, Kannan",,,,,,kxr087000,kannan ramanathan
HMGT,6323,0W1,,17,4,8,3,2,,,,,,,,,,,,2,"Ayvaci, Mehmet U","Aksoy, Ozgur",,,,,mua120030,mehmet ayvaci
HMGT,6324,001,,13,,,,,,,,,,,,,,,,1,"Ziegler, Laurie","Kim, Hwayoung",,,,,ziegler,laurie ziegler
HMGT,6324,501,,6,1,1,2,,,,,,,,,,,,,1,"Choi, Emily","Lee, Minjung",,,,,exc113230,emily choi
HMGT,6325,501,,5,1,6,4,1,,,,,,,,,,,,2,"Wang, Guihua","Patel, Kishan Dilipbhai",,,,,gxw130630,guihua wang
HMGT,6327,501,,16,1,,,,,,,,,,,,,,,0,"Stephens, Timothy G",,,,,,tgs170130,timothy stephens
HMGT,6330,0W1,,22,8,5,1,8,,,,,,,1,,,,,3,"Drummond, Jeffery P",,,,,,jpd160230,jeffery drummond
HMGT,6340,501,,15,,,,,,,,,,,,,,,,0,"Thurgood, Keith L","Berrett, Britt R","Bansal, Vishal K",,,,klt160130,keith thurgood
HMGT,6406,AS1,,39,6,,,,,,,,,,,,,,,0,"Taylor, Donald E",,,,,,det190000,donald taylor
HMGT,6407,AS1,,39,3,,,,,,,,,,,,,,,0,"McCracken, John","Taylor, Donald E",,,,,,john mccracken
HMGT,6410,AH1,,31,1,2,,,,,,,,,,,,,,1,"Kaiser, Robert C",,,,,,,robert kaiser
HONS,3104,HN1,4,9,2,,,,,,,,,,,,,,,0,"Dow, Douglas C",,,,,,dougdow,douglas dow
HONS,3108,HN1,,13,,,,,,,,,,,,,,,,0,"Prakash, Ravi",,,,,,ravip,ravi prakash
HONS,3111,HN1,1,10,,,,,,,,,,,1,,,,,0,"Thompson, Christina M",,,,,,cmt120030,christina thompson
HONS,3111,HN2,5,10,,,,,,,,,,,,,,,,0,"Thompson, Christina M",,,,,,cmt120030,christina thompson
HONS,3199,H10,4,7,,,,,,,,,,,,,,,,0,"Murchison, David F",,,,,,dfm100020,david murchison
HONS,3199,H12,,13,,,,,,,,,,,,,,,,0,"Holmes, Jennifer",,,,,,jholmes,jennifer holmes
HONS,3199,H14,7,4,,,1,,,,,,,,,,,,,0,"Amato, Lawrence A",,,,,,laa062000,lawrence amato
HONS,3199,H15,4,11,,,,,,,,,,,,,,,,0,"Gossin, Pamela","Hairston, Marc R",,,,,psgossin,pamela gossin
HONS,3199,H16,,9,,,,,,,,,,,,,,,,1,"Palant, Jonathan",,,,,,jxp170230,jonathan palant
HONS,3199,H17,,15,,,,,,,,,,,,,,,,0,"Stone, Marvin J",,,,,,mjs150030,marvin stone
HONS,3199,HN1,4,9,1,,,,,,,,,,,,,,,0,"Thompson, Christina M","Rippel, Scott A",,,,,cmt120030,christina thompson
HONS,3199,HN2,2,11,1,,,,,,,,,,,,,,,1,"LaDow, Eva S",,,,,,esl130130,eva ladow
HONS,3199,HN3,,8,2,1,,,,,,,,,,,,,,1,"Towner, Theresa",,,,,,tmtowner,theresa towner
HONS,3199,HN4,4,6,4,,,,,,,,,,,,,,,1,"Wilson, Michael",,,,,,mwilson,michael wilson
HONS,3199,HN5,,9,,,,,,,,,,,,,,,1,0,"Knight, Kim A",,,,,,kak102020,kim knight
HONS,3199,HN7,,11,,1,,,,,,,,,,,,,,1,"Murphy, Jessica C",,,,,,jxm092000,jessica murphy
HONS,3199,HN8,1,10,1,,,,,1,,,,,1,,,,,1,"Llamas Rodriguez, Juan A",,,,,,jal171330,juan llamas rodriguez
HONS,3199,HN9,13,,,,,,,,,,,,,,,,,0,"Scotch, Richard",,,,,,scotch,richard scotch
HUMA,1301,HN1,,22,2,,,,,,,,,,1,,,,,0,"Towner, Theresa",,,,,,tmtowner,theresa towner
HUMA,3351,001,6,12,,3,1,,,,,,,,1,,,,,0,"Anjum, Zafar",,,,,,zxa110730,zafar anjum
IMS,3310,001,35,2,6,4,6,3,1,4,1,3,,3,15,,,,1,0,"Carraher, Shawn M","Hanifiafshar, Sharmin","Lin, Zhiang",,,,smc130730,shawn carraher
IMS,3310,002,2,6,5,14,12,3,4,1,,1,,,,,,,,0,"Woldu, Habte G","Alborz, Ethan",,,,,wolduh,habte woldu
IMS,3310,003,22,23,7,5,,2,,,,,,,,,,,,0,"Wang, Jiyu",,,,,,jxw180000,jiyu wang
IMS,3310,004,30,6,,6,6,8,4,3,,3,3,1,14,,,,,1,"Carraher, Shawn M","Hanifiafshar, Sharmin","Lin, Zhiang",,,,smc130730,shawn carraher
IMS,3310,005,,6,3,11,18,7,9,,1,,,,,,,,4,1,"Qian, Cuili","Yeo, Yundong","Garg, Suyash",,,,cxq170330,cuili qian
IMS,3310,006,,1,6,4,4,7,2,5,1,2,,2,,,,,,1,"Kwon, Jung Hyun",,,,,,,jung hyun kwon
IMS,3310,007,,9,9,4,9,7,3,2,1,1,,,1,,,,,2,"Liu, Yu",,,,,,yxl173230,yu liu
IMS,3310,008,,10,7,9,7,3,4,1,2,,1,,3,,,,,1,"Zydorek, Hubert","Somashekaraiah Prasadaswamy, Priya","Motwani, Harsha Prabhu",,,,hxz120930,hubert zydorek
IMS,3310,009,,10,4,8,20,10,1,3,,,,,,,,,3,1,"Qian, Cuili","Yeo, Yundong","Garg, Suyash",,,,cxq170330,cuili qian
IMS,3310,010,6,5,1,,,1,,,,,,,2,,,,,4,"Levine, Sheen S","Garg, Suyash",,,,,ssl140530,sheen levine
IMS,3310,013,,4,14,9,15,8,8,1,,,,,,,,,,0,"Tsang, Wing K","Li, Jianan",,,,,wkt071000,wing tsang
IMS,3310,501,37,5,1,2,5,5,1,1,2,,1,2,13,,,,1,3,"Carraher, Shawn M","Hanifiafshar, Sharmin","Lin, Zhiang",,,,smc130730,shawn carraher
IMS,3310,503,,2,5,12,7,13,3,1,2,1,,,2,,,,,0,"Tsang, Wing K","Li, Jianan",,,,,wkt071000,wing tsang
IMS,4330,001,,5,6,4,7,2,5,6,,,,,2,,,,1,0,"Zydorek, Hubert","Motwani, Harsha Prabhu","Somashekaraiah Prasadaswamy, Priya",,,,hxz120930,hubert zydorek
IMS,4335,501,4,14,17,19,19,9,5,4,1,,2,,3,,,,,3,"Wright, Robert G","Kunchala, Venkata Sai Anuraag",,,,,rgw091000,robert wright
IMS,4373,501,,34,8,2,2,,,1,,,,,,,,,,0,"Zydorek, Hubert","Motwani, Harsha Prabhu","Somashekaraiah Prasadaswamy, Priya",,,,hxz120930,hubert zydorek
IMS,6254,XS1,,25,2,1,,,,,,,,,,,,,,0,"Foster Brady, Pamela",,,,,,,pamela foster brady
IMS,6304,0W1,,7,24,13,9,,1,,,,,,,,,,,0,"Woldu, Habte G","Alborz, Ethan",,,,,wolduh,habte woldu
IMS,6304,501,,8,18,10,7,2,1,,,,,,,,,,,4,"Woldu, Habte G","Alborz, Ethan",,,,,wolduh,habte woldu
IMS,6304,XS1,,9,6,4,,,,,,,,,,,,,,0,"Kiser, Stephen L",,,,,,slk012100,stephen kiser
IMS,6345,GW1,,2,9,9,8,3,,,,,,,,,,,,1,"Solomon, Lawrence N",,,,,,,lawrence solomon
IMS,6365,0W1,,13,14,12,15,4,1,1,,,,,,,,,,0,"Woldu, Habte G","Saxena, Rupali",,,,,wolduh,habte woldu
IPEC,4309,001,,2,2,2,5,2,4,1,1,,1,,1,,,,,2,"Fass, Simon","Minoura, Haruna",,,,,fass,simon fass
IPEC,4396,001,1,10,16,2,1,,,,,,,,,,,,,0,"Hanson-Defusco, Jessica",,,,,,jxh210011,jessica hanson defusco
ISAH,2130,001,5,5,,,1,,,,,,,,1,,,1,,1,"Krawietz, Paul",,,,,,pxk210042,paul krawietz
ISAH,2188,101,2,5,,1,2,,,,,,,,1,,,,,0,"Taylor, Sydney",,,,,,,sydney taylor
ISIS,3312,001,,5,,,5,3,,2,5,,2,2,1,,,,,1,"Wissinger, Tonja",,,,,,twissin,tonja wissinger
ISIS,3335,0W1,2,5,11,6,,2,2,2,1,,,,1,,,,,0,"Rosa, Jonathan",,,,,,jxr172530,jonathan rosa
ISIS,4303,001,,5,6,5,3,,,,,,,,3,,,,,1,"Werhnyak, Larissa",,,,,,lxw163630,larissa werhnyak
ISIS,4310,001,14,2,11,1,1,,,,,,,,,,,,,1,"Aubrey, Lea E",,,,,,lec110030,lea aubrey
ISNS,2359,001,1,6,18,18,11,1,4,6,2,1,1,1,8,,,,,0,"Griffin, William R","Akatakpo, Solomon O",,,,,griffin,william griffin
ISNS,2359,0W1,157,53,11,8,10,5,3,4,2,,,2,1,,,,,1,"Pujana, Ignacio","Griffin, William R","Chen, Yu",,,,pujana,ignacio pujana
ISNS,2359,0W2,115,47,29,9,19,11,3,2,4,1,2,1,7,,,,,6,"Pujana, Ignacio","Griffin, William R",,,,,pujana,ignacio pujana
ISNS,2366,001,1,3,4,1,1,4,4,3,1,,2,,3,,,,,1,"McCauley, Steven",,,,,,sxm165131,steven mccauley
ISNS,2367,0W1,58,133,42,13,17,10,3,6,11,,,,2,,,,,4,"Pujana, Ignacio","Lee, Jaewook",,,,,pujana,ignacio pujana
ISNS,2367,0W2,58,125,34,14,23,10,1,7,5,3,2,,10,,,,,5,"Pujana, Ignacio","Lee, Jaewook",,,,,pujana,ignacio pujana
ISNS,2368,001,6,12,6,6,7,4,3,3,2,3,2,,4,,,,,2,"McCauley, Steven","Bowler, Melanie H",,,,,sxm165131,steven mccauley
ISNS,3373,001,4,6,6,6,7,4,4,4,,1,,1,4,,,,,0,"Khan, Amena","Chinthak Murali, .",,,,,axk140130,amena khan
ITSS,3300,001,2,17,24,5,2,5,3,3,,,,,2,,,,,1,"Bodeker, Alison J","Butt, Saad A",,,,,ajb190003,alison bodeker
ITSS,3300,002,,7,7,13,10,6,3,2,1,1,1,2,1,,,,,5,"Shrivastava, Prakash C","Sharma, Nitika",,,,,pcs130130,prakash shrivastava
ITSS,3300,003,5,5,8,7,12,9,1,6,3,2,,,2,,,,,0,"Young, John G","Patil, Swachchhanda B",,,,,jgy190000,john young
ITSS,3300,004,,5,7,21,12,5,1,1,,,2,1,3,,,,,4,"Shrivastava, Prakash C","Sharma, Nitika",,,,,pcs130130,prakash shrivastava
ITSS,3300,006,1,5,7,14,15,5,11,1,1,,,1,1,,,,,3,"Thompson, Norman","Sharma, Rohan",,,,,nxt190023,norman thompson
ITSS,3300,007,,25,,7,11,7,5,6,,,,1,1,,,,,0,"Bose, Ranavir","Agarwal, Hardik S",,,,,rxb132730,ranavir bose
ITSS,3300,010,,20,9,5,7,5,7,7,1,,2,,,,,,,1,"Stephens, Timothy G","Kavadihalli Shubhamurthy, Shreyas",,,,,tgs170130,timothy stephens
ITSS,3300,011,1,15,16,12,9,2,4,2,,1,1,,,,,,,0,"Thompson, Norman","Sharma, Rohan",,,,,nxt190023,norman thompson
ITSS,3300,0E1,,12,2,5,3,1,1,3,1,,3,1,7,,,,,1,"Owens, Sean M","Cai, Shuzhang",,,,,smo150330,sean owens
ITSS,3300,502,1,8,24,5,5,5,3,2,1,3,,1,2,,,,,0,"Bodeker, Alison J","Cai, Shuzhang",,,,,ajb190003,alison bodeker
ITSS,3300,503,,9,8,12,10,11,2,4,3,,1,,4,,,,,0,"Hansen, Atanas Y","Patel, Hanisha",,,,,ayt061000,atanas hansen
ITSS,3300,504,3,7,5,8,15,7,7,2,1,1,1,,3,,,,,0,"Young, John G","Patil, Swachchhanda B",,,,,jgy190000,john young
ITSS,3300,HON,3,35,11,10,7,4,2,1,,,,,,,,,,0,"Stephens, Timothy G","Kumar, Raj","Sharma, Rohan",,,,tgs170130,timothy stephens
ITSS,3311,001,5,7,5,10,22,5,,,,,,4,,,,,,1,"Xie, Si",,,,,,sxx170008,si xie
ITSS,3311,002,19,17,11,6,,2,2,,,,2,1,1,,,,,1,"Zhang, Haozhao",,,,,,hxz171030,haozhao zhang
ITSS,3311,003,,10,9,13,4,4,5,12,,,,,1,,,,,2,"Short, Kevin P","Anjum, Nobila",,,,,kps170330,kevin short
ITSS,3311,0W1,,11,8,2,10,3,4,13,,,,,3,,1,,1,3,"Short, Kevin P","Anjum, Nobila",,,,,kps170330,kevin short
ITSS,3312,001,7,35,7,5,2,1,1,,,1,,,1,,,,,0,"Luo, Ning",,,,,,nxl180000,ning luo
ITSS,3312,501,9,23,4,8,6,,,,,,,,,,,,,2,"Zhao, Zehan",,,,,,zxz170017,zehan zhao
ITSS,3390,001,,12,23,10,7,1,1,2,1,,,,1,,,,,0,"Arora, Vivek",,,,,,vxa081000,vivek arora
ITSS,4300,001,1,4,5,9,14,12,8,2,1,1,1,1,,,,,,1,"Pathak, Jogen K","Patil, Swachchhanda B",,,,,jkp210004,jogen pathak
ITSS,4300,0W1,,14,7,6,8,5,2,,1,,1,1,1,,,,,2,"Owens, Dawn M","Patel, Hanisha",,,,,dmo130130,dawn owens
ITSS,4300,501,,13,11,10,6,3,3,4,1,1,1,,6,,,,,1,"Perry, Christopher M","Patil, Swachchhanda B",,,,,cmp160130,christopher perry
ITSS,4301,001,1,6,6,2,4,1,1,,2,,,,,,,,,0,"Hagen, John C","Raghunathan, Prakash",,,,,jch013200,john hagen
ITSS,4330,001,6,7,13,7,5,5,,1,1,,,,1,,,,,2,"Narasimhan, Prithi","Bonam, Sindhuri",,,,,pxn152330,prithi narasimhan
ITSS,4330,002,3,6,15,15,9,4,4,1,,1,,,,,,,,1,"Narasimhan, Prithi","Bonam, Sindhuri",,,,,pxn152330,prithi narasimhan
ITSS,4330,501,1,1,1,3,3,4,1,2,,1,,,7,,,,,2,"Narasimhan, Prithi","Bonam, Sindhuri",,,,,pxn152330,prithi narasimhan
ITSS,4340,001,,29,5,1,6,2,,2,1,1,,,,,,,,1,"Thompson, Luell O","Atukuri, Mani Deep",,,,,lot013000,luell thompson
ITSS,4343,001,,,,5,5,3,2,2,1,,4,,,,,,,1,"Subramoniam, Ramesh","Selukar, Sarang R",,,,,rxs179630,ramesh subramoniam
ITSS,4351,001,,39,5,7,4,1,1,,,1,,,1,,,,,1,"Shekhar, Gaurav","Sharma, Nitika",,,,,gxs150130,gaurav shekhar
ITSS,4351,002,4,17,7,12,4,3,2,1,1,,,,,,,,,0,"Baig, Juveria I","Deshpande, Aditi Rajesh",,,,,jxb129230,juveria baig
ITSS,4351,501,18,23,6,3,3,,,,,,,,1,,,,,0,"Culver, Timothy L","Deshpande, Aditi Rajesh",,,,,tlc130230,timothy culver
ITSS,4352,001,26,12,11,4,2,4,,,,,,,,,,,,1,"Neal, Angela A","Gupta, Dhruv S",,,,,aan052000,angela neal
ITSS,4352,002,8,13,19,5,7,2,3,3,,,,,,,,,,0,"Neal, Angela A","Gupta, Dhruv S",,,,,aan052000,angela neal
ITSS,4353,001,,9,9,12,8,8,4,2,3,,1,1,1,,,,,1,"Shrivastava, Prakash C","Sheth, Umang",,,,,pcs130130,prakash shrivastava
ITSS,4354,001,11,3,4,8,4,2,2,1,1,2,,,1,,,,,1,"Bradbury, Judd D","Khanolkar, Apurva D",,,,,jdb101000,judd bradbury
ITSS,4360,001,2,9,13,8,6,7,7,5,1,,,1,1,,,,,0,"Khan, Taimur A","Das, Sagnik",,,,,txk123530,taimur khan
ITSS,4360,501,1,9,13,11,12,4,5,3,,,,,2,,,,,0,"Thirumalai, Nambi","Das, Sagnik",,,,,ndt180001,nambi thirumalai
ITSS,4362,501,4,11,9,4,14,9,2,1,2,,,,,,,,,1,"Khan, Taimur A","Atukuri, Mani Deep",,,,,txk123530,taimur khan
