Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
CHEM,2323,001,4,20,5,11,12,7,7,8,5,1,2,,2,9,5,,6,"Shah, Shailesh N",,,,,,npp081000,nimanka panapitiya
CHEM,2323,002,11,34,10,16,7,6,9,9,9,5,2,,5,4,5,,13,"Thompson, Christina M",,,,,,jxa041100,jung mo ahn
CHEM,2324,001,10,21,3,5,1,3,,,,,,,,3,1,,1,"Wijenayake, Sumudu N",,,,,,mci071000,mihaela stefan
CHEM,2325,001,25,56,3,14,12,7,3,2,4,,1,,4,5,2,,7,"Tran, Daniel N",,,,,,cmt120030,christina thompson
CHEM,2325,002,41,40,2,16,8,7,5,2,4,2,3,,,4,3,,7,"Tran, Daniel N",,,,,,cmt120030,christina thompson
CHEM,2325,003,50,46,6,12,13,7,3,2,5,1,,,,7,4,,2,"Novak, Bruce M","Taslimy, Somayeh",,,,,snw081000,sumudu wijenayake
CHEM,2325,004,22,41,11,12,6,5,3,9,3,2,2,,3,8,6,,9,"Cortes, Sergio J",,,,,,scortes,sergio cortes
CHEM,2325,005,13,19,7,9,3,3,5,7,6,7,4,6,5,2,5,,9,"Ahn, Jung-Mo",,,,,,npp081000,nimanka panapitiya
CHEM,2325,006,32,40,6,9,7,9,6,4,1,5,6,,2,4,7,,6,"Novak, Bruce M",,,,,,scortes,sergio cortes
CHEM,2328,HN1,,7,3,3,3,,1,,,,,,,1,,,0,"Biewer, Michael C",,,,,,biewerm,michael biewer
CHEM,2401,001,3,8,4,3,,,1,,,,,,,,1,,0,"Stelling, Allison","Douglas, Teri A",,,,,npp081000,nimanka panapitiya
CHEM,2401,002,2,2,2,5,2,2,1,,,,,,1,2,1,,0,"Pantano, Paul","Perera, Alahendra Arachchige Sachini .",,,,,pantano,paul pantano
CHEM,2401,003,2,6,3,2,1,1,2,1,,,,,,1,,,1,"Sra, Amandeep K","Remy, Ashele K",,,,,aks057000,amandeep sra
CHEM,2401,004,2,6,3,1,1,1,,,,,,,,5,,,1,"Pantano, Paul","Tian, Yafen",,,,,pantano,paul pantano
CHEM,3321,001,3,3,6,4,8,7,5,1,1,4,4,3,1,5,4,,5,"Torabifard, Hedieh","Mills, Kira R",,,,,son051000,steven nielsen
CHEM,3322,001,1,3,4,8,,6,2,1,5,5,2,6,4,24,6,,7,"Goux, Warren J","Wang, Hanghang","Yan, Qing",,,,son051000,steven nielsen
CHEM,3361,0W1,3,4,3,1,3,2,2,1,,,,,,,,,1,"Jia, Lin","Spiro, Stephen","Curtis, Rose M","Wickramasinghe, Piumi B","Miller, Edmund A","Akter, Zakia",lxj200008,lin jia
CHEM,3361,0W2,,4,2,,1,,1,2,2,,1,,1,1,,,1,"Gavva, Sandhya R","Curtis, Rose M","Miller, Edmund A","Falah, Rafah M","Akter, Zakia","Wickramasinghe, Piumi B",sgavva,sandhya gavva
CHEM,3362,0W1,2,6,2,4,3,5,2,3,1,2,,,1,7,,,1,"Candas, Mehmet","Reitzer, Lawrence","Song, Ming","Zeito, Sania","Soladogun, Adedamola S","Petter, Andrew T",candas,mehmet candas
CHEM,3471,001,,5,,,,,,,,,,,2,,2,,4,"Gassensmith, Jeremiah J","Udamulle Gedara, Chinthaka Mahesh","Garcia, Juan A",,,,ferraris,john ferraris
CHEM,3471,002,,9,,1,2,,,,,,,,1,,2,,1,"Smaldone, Ronald A","Udamulle Gedara, Chinthaka Mahesh",,,,,jjg130230,jeremiah gassensmith
CHEM,3472,001,,4,3,2,4,3,1,2,1,,2,,1,,1,,2,"Qin, Yanping","Wang, Hanghang","Cue, John Michael","Siddiki, A K M Nur Alam","Morrison, William C","Ortega, Juan L",wgoux,warren goux
CHEM,3472,002,,3,,3,,1,,2,3,1,,1,1,3,4,,3,"Goux, Warren J","Cue, John Michael","Siddiki, A K M Nur Alam","Ortega, Juan L","Morrison, William C","Shrivastava, Ashutosh",wgoux,warren goux
CHEM,3472,003,,4,1,3,1,3,,2,,,1,,,8,,,2,"Hashami, Zohreh","Cue, John Michael","Ortega, Juan L","Morrison, William C","Siddiki, A K M Nur Alam","Shrivastava, Ashutosh",yxq083000,yanping qin
CHEM,4335,001,3,11,6,1,1,,,1,,,,,1,,1,,1,"Yang, Duck J",,,,,,ferraris,john ferraris
CHEM,4473,001,7,3,2,,,,,,,,,1,,1,,,0,"Huang, Yu","Calubaquib, Erika Joy","Shekarnoush, Mahsa","Dissanayake, Dushanthi S",,,wgoux,warren goux
CHEM,4473,002,2,2,,2,1,,,,2,,1,,2,1,,,0,"Dissanayake, Dushanthi S","Calubaquib, Erika Joy","Shekarnoush, Mahsa",,,,yxh091220,yu huang
CHEM,6100,001,,,,,,,,,,,,,,,,108,1,"Meloni, Gabriele",,,,,,gxm152330,gabriele meloni
CHEM,6372,501,,4,,3,3,1,,,,,,,,,,,0,"Balkus, Kenneth","Panapitiya, Nimanka P",,,,,balkus,kenneth balkus
CHEM,6389,001,,22,6,9,4,,,,,,,,2,,,,1,"King, Carie S",,,,,,balkus,kenneth balkus
CHEM,6V19,001,,14,,,,,,,,,,,,,,,0,"Nielsen, Steven",,,,,,son051000,steven nielsen
CHEM,6V69,001,,22,,,,,,,,,,,,,,,0,"Dodani, Sheel C",,,,,,scd023000,sheel dodani
CHIN,1311,001,5,5,4,,,,,,,,,,,,2,,2,"Chen, Bei",,,,,,bxc152730,bei chen
CHIN,1311,002,5,5,1,,2,,,,,,,,,3,,,1,"Zhang, Lei",,,,,,cxw133830,
CHIN,1312,001,9,2,6,,,3,,,,,,,,,1,,0,"Chen, Bei",,,,,,bxc152730,bei chen
CHIN,2311,001,8,4,3,1,,,,1,,,,,,1,,,0,"Chen, Bei",,,,,,bxc152730,bei chen
CHIN,2312,001,2,7,,1,,,,,,,,,,1,,,0,"Chen, Bei",,,,,,sxs180130,shuai shi
CLDP,2314,0W1,1,5,4,,3,1,2,1,1,,,,2,1,,,0,"Atchison, Kristin J","Govindaraj, Sharnya",,,,,kja042000,kristin atchison
CLDP,3303,001,5,12,,4,9,3,,5,,1,1,,,2,3,,4,"Maguire, Mandy","Thomas, Abbey L",,,,,mjm053000,mandy maguire
CLDP,3305,001,,61,,,9,,,3,,,,,1,2,1,,0,"Touchstone, Emily W","Moustafa, Rana",,,,,exw010200,emily touchstone
CLDP,3310,001,2,5,7,4,1,2,,3,2,1,,,1,,,,2,"Nelson Taylor, Jackie A","Wu, Dennis",,,,,exw010200,emily touchstone
CLDP,3332,001,47,8,1,,1,,3,,,,,,,,2,,0,"Drew, Linda M","Hafiz, Mariam",,,,,dyb012000,dawn brinkley
CLDP,3339,001,,15,,,2,1,,2,,1,,,,,1,,1,"Huxtable-Jester, Karen J","Li, Yue",,,,,kxh014900,karen huxtable jester
CLDP,3342,0W1,,40,7,4,1,1,1,,,,,,1,1,,,0,"Smith, Olivia","Glotfelty, Annette R",,,,,dbonner,deborah bonner
CLDP,3362,001,,42,,,15,,,3,,,1,,2,1,,,0,"Grant, Meridith G","Sands, Kaitlin R",,,,,cxm056000,candice mills
CLDP,3394,001,,23,,,2,,,1,,,,,,2,,,0,"Grant, Meridith G",,,,,,mga061000,meridith grant
CLDP,4308,001,,9,,,1,,,,,,,,,2,,,0,"Touchstone, Emily W",,,,,,rxr105520,raul rojas villarreal
CLDP,4347,001,,10,5,4,1,1,2,2,,1,1,1,1,10,2,,2,"Nelson Taylor, Jackie A","Ralph, Yvonne K",,,,,jan110030,jackie nelson
COMD,5340,001,,23,,,,,,,,,,,,,,,0,"Aldridge, Michelle A",,,,,,aldridge,michelle aldridge
COMD,5344,001,,14,,,2,,,,,,,,,,,,0,"Powers, Katharine A","Eppes, Anna A",,,,,kap130730,katharine powers
COMD,6221,001,,98,6,,,,,,,,,,,,,1,0,"Shembel, Adrianna C","Berglund-Barraza, Amy",,,,,lougeay,
COMD,6240,0H1,,57,,,,,,,,,,,,,,,0,"Touchstone, Emily W","Melamed, Tina",,,,,exw010200,emily touchstone
COMD,6307,001,,14,,1,1,,,,,,,,,,,,0,"Maguire, Mandy",,,,,,mjm053000,mandy maguire
COMD,6308,001,,31,,,,,,,,,,,,,,,0,"Rich, Judith B","Poudel, Sonali",,,,,cxd062000,
COMD,6320,001,,14,,,,,,,,,,,,,,,0,"Smith, Irma E","Dean, Lucinda L",,,,,aldridge,michelle aldridge
COMD,6377,001,,22,,,2,,,,,,,,,,,,0,"Kenedi, Helen","Sale, Felicity F",,,,,kenedi,
COMD,6378,001,,65,,,3,,,,,,,,,,,,0,"Dean, Lucinda L","Sale, Felicity F",,,,,lxl018300,
COMD,7208,001,,16,,,,,,,,,,,,,,,0,"Brown, Allison T",,,,,,aet052000,
COMD,7221,001,,48,,,,,,,,,,,,,,1,0,"Carter, Jessica A",,,,,,jar032000,
COMD,7222,001,,34,,,1,,,,,,,,,,,,0,"Touchstone, Emily W","Melamed, Tina",,,,,exw010200,emily touchstone
COMD,7301,501,,20,,,,,,,,,,,,,,,0,"Rich, Judith B",,,,,,jbm014600,
COMD,7336,001,,28,,2,1,,,,,,,,,,,1,0,"Rollins, Pamela R",,,,,,rollins,pam rollins
COMD,7384,501,,42,,,,,,,,,,,,,,,0,"Lombardi, Christina L",,,,,,tinalee,
COMD,7V56,001,,22,,,,,,,,,,,,,,,0,"Rojas-Villarreal, Raul",,,,,,rxr105520,raul rojas villarreal
COMD,7V91,001,,39,,,,,,,,,,,,,,,0,"Kenedi, Helen",,,,,,exw010200,emily touchstone
COMM,1311,001,,5,,,4,4,2,1,3,,,,2,1,,,2,"Baker, Barbara L",,,,,,blb140430,barbara baker
COMM,1311,002,,1,3,1,,3,2,1,,1,,1,3,3,1,,3,"Baker, Barbara L",,,,,,blb140430,barbara baker
COMM,1311,003,1,5,3,3,4,1,,1,1,,,,,2,1,,1,"Totusek, Patricia F",,,,,,pft140030,patricia totusek
COMM,1311,004,2,7,4,2,1,2,,2,,,,,,3,,,1,"Arnold, Bob",,,,,,pft140030,patricia totusek
COMM,1311,005,3,6,5,2,3,1,,,,,,,,,,,2,"Arnold, Bob",,,,,,bxa161430,bob arnold
COMM,1311,006,,9,5,5,2,1,,1,,,,,,1,,,0,"Totusek, Patricia F",,,,,,bxa161430,bob arnold
COMM,1311,007,1,5,4,2,3,,,,,1,,,1,,,,1,"Baker, Barbara L",,,,,,vxj161430,veronica juarez
COMM,1311,008,17,4,1,,1,,,,,,,,,,,,1,"Hanson, Jocyln Y",,,,,,mas130030,michael saenz
COMM,1311,009,14,5,2,,,,,,,,,,,,1,,2,"Tanner, Lari J",,,,,,das141230,derek stewart
COMM,1311,010,3,6,6,4,,1,,,,1,,,,2,,,0,"Totusek, Patricia F",,,,,,jyh140230,jocyln hanson
COMM,1311,0W1,3,4,5,1,2,,,1,,,,,6,,1,,2,"Baynham, Karen M",,,,,,contemp,karen baynham
COMM,1311,0W2,3,2,2,,1,2,,,1,,2,1,4,1,1,,3,"Baynham, Karen M",,,,,,aam141730,allison templeton
COMM,1311,0W4,2,6,5,2,1,1,2,,,,1,,,1,2,,0,"Templeton, Allison A",,,,,,ljt130130,lari tanner
COMM,1311,0W5,2,2,2,,3,2,3,,,,,,1,2,2,,0,"Templeton, Allison A",,,,,,exh150830,emily honea
COMM,1311,0W7,3,5,1,3,3,3,1,,,,,,1,1,,,1,"Templeton, Allison A",,,,,,myg140030,mona gregory
COMM,1311,5W1,16,6,,,,,,,,,,,,,,,1,"Tanner, Lari J",,,,,,exh150830,emily honea
COMM,1311,5W2,8,5,2,,1,,1,,,1,,,,2,1,,1,"Gregory, Mona Y",,,,,,lxv160630,lisa vazzi
COMM,1311,5W3,6,5,4,,2,1,,,,,,,1,,2,,1,"Gregory, Mona Y",,,,,,pft140030,patricia totusek
COMM,1311,5W4,5,8,2,,1,,1,,,,,,2,1,,,1,"Vazzi, Lisa",,,,,,myg140030,mona gregory
COMM,1311,5W6,3,5,5,1,2,3,1,,,,,,,2,,,0,"Totusek, Patricia F",,,,,,pft140030,patricia totusek
COMM,1311,5W7,9,7,3,,,1,,,,1,,,1,,1,,0,"Davis, Letitia",,,,,,ebc051000,eric carlson
COMM,1311,5W8,4,14,2,1,1,1,1,,,,,,,,,,0,"Templeton, Allison A",,,,,,laa104020,allison templeton
COMM,1311,5W9,6,8,1,5,1,,,,,,,,,1,,,0,"Juarez, Veronica",,,,,,lxv160630,lisa vazzi
COMM,1315,001,18,1,1,,1,,,,,,,,,2,,,1,"Saenz, Michael A",,,,,,mas130030,michael saenz
COMM,1315,002,14,2,2,,1,1,1,,,,,,1,1,1,,0,"Saenz, Michael A",,,,,,mas130030,michael saenz
COMM,1315,0W1,,4,3,1,5,3,,1,,1,1,,1,3,,,1,"Warren, Jason L",,,,,,jxw174630,jason warren
COMM,1315,0W3,5,9,1,1,3,,,,1,,,,1,1,,,0,"Skiles, Bradley W",,,,,,bws150030,bradley skiles
COMM,1315,0W4,3,7,1,1,1,3,,,,,,,3,1,,,1,"Cannon, Charles",,,,,,cxc190014,charles cannon
COMM,1315,0W5,4,7,7,,1,,,1,1,,,,,1,,,2,"Cannon, Charles",,,,,,cxc190014,charles cannon
COMM,3320,001,2,7,1,,,,,,,,,,,,,,0,"Lingo, Kathy A",,,,,,klingo,kathy lingo
COMM,3321,001,,,3,2,4,,,,,,,,,,,,1,"Gooch, John C",,,,,,jcg053000,john gooch
COMM,3340,0W1,1,8,,2,1,,,,1,,,,,,,,1,"Schlobohm, Maribeth L",,,,,,mls077000,maribeth (betsy) schlobohm
COMM,4360,001,2,10,1,1,2,,,,,1,,,,,,,0,"King, Carie S",,,,,,cxl085200,carie king
COMM,4371,0H1,3,11,1,1,,,,,,,,,,1,,,1,"Hernandez-Katz, Melissa M",,,,,,mhkatz,melissa hernandez katz
CRIM,1301,0W1,,2,6,9,6,15,2,6,1,3,1,2,6,4,2,,4,"Sanders, Whitney S",,,,,,gxc097120,galia cohen
CRIM,1301,0W2,20,39,9,3,4,,,1,,,,,2,1,,,0,"Polk, Elmer O","Gordon, Quinn T",,,,,mnh200001,michelle harris
CRIM,1307,001,12,23,12,5,3,3,1,2,,,,,4,,,,3,"Yim, Haneul",,,,,,dpb062000,denise boots
CRIM,1307,0W1,,23,12,10,8,4,2,7,,,1,,3,5,1,,3,"Kovandzic, Tomislav","Sanil Mannumood, Merin",,,,,tvk071000,tomislav kovandzic
CRIM,2308,0W1,6,23,9,8,6,3,1,1,,1,,,,,2,,0,"Gammell, Sarah P","Dore, Gaetan",,,,,spg160530,sarah gammell
CRIM,2313,0W1,1,9,1,,11,,,6,,,1,,1,2,1,,0,"Taylor, Robert W","Wilds, Katherine M",,,,,rwt092000,robert taylor
CRIM,2316,0W1,15,17,3,,3,2,,,,,1,,1,,,,1,"Polk, Elmer O","Gordon, Quinn T",,,,,peo091000,elmer polk
CRIM,2317,0W1,12,20,3,2,7,,1,2,,1,,,2,,,,1,"Polk, Elmer O","Gordon, Quinn T",,,,,peo091000,elmer polk
CRIM,3300,0W1,,16,13,7,9,5,5,2,1,2,1,1,4,1,1,,2,"Worrall, John L","Sanford, Stephanie M",,,,,jlw064000,john worrall
CRIM,3301,0W1,10,6,10,13,4,5,3,1,1,1,,,4,,,,4,"Hayslip, Melissa P","Wilds, Katherine M",,,,,mxs158030,melissa hayslip
CRIM,3302,001,1,3,8,7,7,2,,3,3,,4,,4,3,2,,0,"Gammell, Sarah P",,,,,,mxh160630,michael huskey
CRIM,3303,001,2,5,5,2,5,2,2,2,,1,1,,3,3,1,,0,"Riddell, Jordan R",,,,,,nmc110030,nadine connell
CRIM,3307,0W1,8,11,6,4,3,3,,6,,1,2,1,2,1,1,,0,"Park, Yeonjae",,,,,,mxn143130,michael noyes
CRIM,3309,0W1,24,16,5,5,3,3,1,,,,1,,,2,,,0,"Gammell, Sarah P",,,,,,spg160530,sarah gammell
CRIM,3310,0W1,47,19,2,1,,1,,1,,,,,1,1,1,,0,"Polk, Elmer O","Gordon, Quinn T",,,,,spg160530,sarah gammell
CRIM,3312,001,1,2,1,2,2,3,3,4,1,1,1,,1,1,1,,2,"Jacobs, Bruce A","Dore, Gaetan",,,,,baj034000,bruce jacobs
CRIM,3319,0W1,13,8,9,4,4,7,4,2,2,,1,,4,1,,,0,"Hayslip, Melissa P","Wilds, Katherine M",,,,,peo091000,elmer polk
CRIM,3320,0W1,29,13,10,4,1,,,,,1,1,,,,,,1,"Corey, Jessica",,,,,,mxh160630,michael huskey
CRIM,3323,0W1,1,2,3,1,6,2,2,,1,,2,,7,2,,,1,"Kovandzic, Tomislav","Sanil Mannumood, Merin",,,,,tvk071000,tomislav kovandzic
CRIM,4311,0W1,8,5,7,10,2,3,3,2,1,,,1,5,2,,,1,"Hayslip, Melissa P",,,,,,kds106020,kelli martin
CRIM,4322,0H1,2,3,7,8,2,3,3,,,,1,,1,1,,,0,"Vieraitis, Lynne M","Hamer, Karen",,,,,lmv071000,lynne vieraitis
CRIM,4336,0W1,1,22,1,,14,1,,2,,,2,1,2,,,,3,"Taylor, Robert W","Sanford, Stephanie M",,,,,rwt092000,robert taylor
CRIM,4396,001,,9,,,6,,,1,,,1,,,,,,1,"Derlic, Dragana",,,,,,peo091000,elmer polk
CRIM,6311,0W1,,10,8,1,5,,1,,,,,,,,,,0,"Vieraitis, Lynne M",,,,,,lmv071000,lynne vieraitis
CRIM,6315,001,,11,5,,,1,,,,,,,,,,,0,"Jacobs, Bruce A",,,,,,baj034000,bruce jacobs
CRIM,6381,001,,16,1,,2,,,,,,,,,,,,0,"Harris, Michelle N",,,,,,mnh200001,michelle harris
CRWT,2301,001,6,,1,1,,,,,,,1,,,2,,,0,"Wright, Adam M",,,,,,bgk140130,blake kimzey
CRWT,2301,002,2,8,1,,,,,,,,,,,,,,0,"Balasa, Alexandra",,,,,,bxd141330,brian dinuzzo
CRWT,2301,003,10,2,1,,2,,,,,,,,,,,,0,"Baker, Matthew W",,,,,,nxz110630,noah zisman
CRWT,2301,004,6,5,,2,,1,,,,1,,,,,,,0,"Ocasio-Russe, Lizbette",,,,,,axl151930,amanda field
CRWT,2301,501,2,3,2,,1,,,,,,1,,2,,,,1,"Crawford, Rachel",,,,,,bgk140130,blake kimzey
CRWT,2301,502,4,,3,,,,1,,,,1,,,1,,,0,"Neal, Laura",,,,,,lxo160130,lizbette ocasio russe
CRWT,3306,001,3,2,2,2,1,2,,1,,,,,,,,,0,"Beck, Emilie",,,,,,kxg180038,kendra greene
CRWT,3306,501,,6,,1,2,,,,,,,,2,,,,2,"Watkins, Latoya S",,,,,,txm109120,toni munoz
CRWT,3308,001,2,4,5,1,1,1,,,,,,,,,,,0,"Malesic, Jonathan",,,,,,kxg180038,kendra greene
CRWT,3330,501,,3,1,4,,,2,,2,,,,,,,,0,"Vincent, Shelby D",,,,,,sdv034000,shelby vincent
CRWT,3351,501,6,2,3,1,,1,,,,1,,1,,,,,0,"Leverone, Julia",,,,,,jxl162631,julia leverone
CRWT,3351,HN1,5,,1,2,1,,,,,,,,,1,,,1,"Neal, Laura",,,,,,fturner,frederick turner
CRWT,3354,501,,8,3,1,1,,,1,,,,,,,,,1,"Goldberg, Paula",,,,,,pxg180023,paula goldberg
CRWT,3354,HN1,,5,2,3,,,,,,,,,,1,,,1,"Goldberg, Paula",,,,,,pxg180023,paula goldberg
CS,1134,1W1,26,15,1,4,2,,1,4,,,,,6,,2,,4,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1134,1W2,29,5,3,1,7,,1,1,1,,1,,1,,1,,6,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1136,1W1,52,6,3,,3,,,,1,,,,4,1,1,,4,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1136,1W2,34,4,3,1,3,,,1,1,,1,,5,,4,,1,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1136,1W3,21,2,2,1,,1,1,1,1,,3,,7,1,4,,8,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1136,1W4,22,5,1,3,,2,1,2,,,,,7,,1,,4,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1136,1W6,21,2,,1,,2,,,,,1,,3,1,4,,3,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1136,1W8,31,1,3,,1,3,2,2,1,,,,4,,,,5,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1324,001,9,16,9,6,8,2,4,1,3,,,,1,5,,,0,"Paulk, Mark C",,,,,,rxf090020,ranran feng
CS,1325,001,,5,14,16,12,7,3,1,2,,2,,1,10,3,,2,"Solanki, Nidhiben M",,,,,,mrazora,miguel razo
CS,1325,002,4,8,9,5,4,2,2,1,8,1,1,,2,6,8,,5,"Le, Khiem V",,,,,,lthomp,laurie thompson
CS,1325,003,3,,3,,3,1,,1,3,2,,2,3,,3,,4,"Srinivasan, Srimathi",,,,,,cshields,charles shields
CS,1334,001,10,5,6,2,4,8,,2,4,4,,,3,1,6,,4,"Srinivasan, Srimathi",,,,,,veerasam,jeyakesavan veerasamy
CS,1334,002,5,15,6,4,12,3,4,3,1,3,,2,6,1,3,,6,"Arnold, Gordon L",,,,,,kld054000,karen doore
CS,1335,002,8,4,9,4,4,6,1,1,1,3,,,1,1,1,,6,"Narayanasami, Priya",,,,,,kld054000,karen doore
CS,1335,0W1,42,22,1,,3,,1,,,,,,1,,1,,1,"Doore, Karen L",,,,,,kld054000,karen doore
CS,1336,001,6,18,15,3,6,3,1,,3,,,,4,8,5,,3,"Karrah, Shyam S",,,,,,jcb011200,jonathan brandenburg
CS,1336,002,5,21,13,5,4,3,2,,1,,,,2,1,3,,1,"Dollinger, Scott M",,,,,,jcb011200,jonathan brandenburg
CS,1336,003,1,4,4,4,2,3,,3,,,4,1,12,3,9,,10,"Thompson, Laurie A",,,,,,cshields,charles shields
CS,1336,004,,3,3,6,7,4,2,6,,2,4,2,6,6,4,,5,"Thompson, Laurie A",,,,,,cshields,charles shields
CS,1336,501,,5,5,8,6,10,2,2,3,2,1,,5,5,4,,3,"Solanki, Nidhiben M",,,,,,kvl140030,khiem le
CS,1336,503,12,19,9,1,4,1,,2,1,,1,,3,,1,,6,"Dollinger, Scott M",,,,,,mcp130030,mark paulk
CS,1337,002,9,1,2,,4,,,2,,1,1,1,2,1,4,,6,"Razo Razo, Miguel A",,,,,,jws130830,jason smith
CS,1337,003,12,19,2,2,,5,3,1,,,,,1,1,2,,3,"DeGroot, Doug",,,,,,jcb011200,jonathan brandenburg
CS,1337,004,,14,4,,16,2,,1,,,1,,4,2,2,,3,"Cole, John",,,,,,jxc064000,john cole
CS,1337,006,15,7,,,1,3,1,2,,,1,1,1,5,4,,2,"Veerasamy, Jeyakesavan",,,,,,veerasam,jeyakesavan veerasamy
CS,1337,007,,7,3,2,2,1,1,,,,2,,4,5,5,,20,"Smith, Jason W",,,,,,jws130830,jason smith
CS,1337,008,,5,2,2,3,,1,1,,,,,10,5,6,,4,"Smith, Jason W",,,,,,jws130830,jason smith
CS,1337,009,,21,1,2,15,,,2,,,3,,1,3,1,,3,"Cole, John",,,,,,jxc064000,john cole
CS,1337,010,4,32,3,2,4,1,,,,,,,,4,1,,1,"DeGroot, Doug",,,,,,jcb011200,jonathan brandenburg
CS,1337,011,7,10,7,5,6,1,1,2,1,1,,1,1,4,4,,2,"Le, Khiem V",,,,,,kvl140030,khiem le
CS,1337,012,9,18,6,6,3,,,3,1,,,,1,2,1,,1,"Dollinger, Scott M",,,,,,txm173230,timothy mcmahan
CS,1337,014,13,20,8,,1,1,,1,,,1,,1,1,2,,5,"Dollinger, Scott M",,,,,,smd013000,scott dollinger
CS,1337,015,7,6,6,4,5,4,,,,,,1,5,6,3,,3,"Le, Khiem V",,,,,,kvl140030,khiem le
CS,2305,001,7,9,2,7,6,3,,2,1,,,,4,15,6,,13,"Ouyang, Jessica J","Ocampo Diaz, Gerardo",,,,,tfarage,timothy farage
CS,2305,002,,,1,3,,4,,2,1,1,1,,7,17,3,,9,"Ntafos, Simeon",,,,,,tfarage,timothy farage
CS,2305,003,,11,2,6,6,3,3,1,,,1,,4,6,4,,6,"Chin, Wei-Pang",,,,,,jkw053000,james willson
CS,2305,004,,7,3,4,4,6,2,4,,,,,2,3,4,,11,"Chin, Wei-Pang",,,,,,rxs135730,
CS,2305,0W2,8,33,10,4,3,2,,,,,1,,,3,2,,0,"Farage, Timothy P",,,,,,tfarage,timothy farage
CS,2305,0W4,2,33,7,4,11,,1,,,,,,2,5,,,3,"Farage, Timothy P",,,,,,tfarage,timothy farage
CS,2305,501,2,8,5,7,2,1,1,1,,1,1,,1,19,10,,5,"Willson, James K",,,,,,jkw053000,james willson
CS,2305,502,,,,1,2,1,,,,1,,,9,11,10,,9,"Ntafos, Simeon",,,,,,wjs130130,william semper
CS,2305,504,,9,6,4,9,8,1,1,,,2,,2,4,1,,6,"Chin, Wei-Pang",,,,,,acs151130,adrian soncodi
CS,2335,0W1,22,15,6,,6,,,,,,,,2,,,,1,"Doore, Karen L",,,,,,kld054000,karen doore
CS,2336,001,4,11,6,4,4,,1,1,1,,,,,6,8,,19,"Smith, Jason W",,,,,,mxn143230,mehra borazjany
CS,2336,0W1,42,2,2,,2,1,,1,1,1,,,2,3,5,,12,"Nouroz Borazjany, Mehra",,,,,,mxn143230,mehra borazjany
CS,2336,0W2,25,2,5,1,1,,,,,,,,11,3,9,,11,"Nouroz Borazjany, Mehra",,,,,,mxn143230,mehra borazjany
CS,2336,501,6,9,5,11,8,2,2,4,1,,,,3,7,,,0,"Chappidi, Sruthi",,,,,,mxn143230,mehra borazjany
CS,2337,001,1,9,6,1,5,2,2,2,2,2,2,,8,5,8,,8,"Arnold, Gordon L",,,,,,smd013000,scott dollinger
CS,2340,001,,10,8,6,8,8,4,4,4,,1,,2,10,3,,3,"Ikram, Muhammad Z",,,,,,nhutnn,nhut nguyen
CS,2340,002,2,12,6,3,8,3,,2,,5,2,,4,5,1,,6,"Nguyen, Nhut",,,,,,rag150330,richard goodrum
CS,2340,003,,7,2,1,6,2,1,,,,2,,4,4,,,5,"Ikram, Muhammad Z",,,,,,kjm160430,karen mazidi
CS,2340,0W1,1,10,13,9,4,3,1,1,1,,,1,5,8,3,,6,"Mazidi, Karen J",,,,,,kjm160430,karen mazidi
CS,2340,0W2,17,11,9,7,1,3,,,2,,1,,,14,1,,0,"Karami, Gity",,,,,,gxk180009,gity karami
CS,2340,0W3,2,9,6,3,5,4,1,3,,,3,,5,15,2,,6,"Mazidi, Karen J",,,,,,kjm160430,karen mazidi
CS,2340,0W4,,5,11,2,4,5,1,1,1,1,,,2,18,5,,3,"Mazidi, Karen J",,,,,,kjm160430,karen mazidi
CS,2340,501,1,12,9,3,2,9,2,1,4,,,,3,11,5,,5,"Nguyen, Nhut",,,,,,nhutnn,nhut nguyen
CS,2340,HW1,13,9,8,3,,1,,,,1,,,1,4,,,1,"Page, Ivor",,,,,,ivor,ivor page
CS,3162,051,31,7,5,,1,,,1,,,,,,1,1,,0,"Debroy, Vidroha",,,,,,ewb160130,eric becker
CS,3162,052,,7,19,6,2,6,2,3,,,1,,,5,,,1,"Chin, Wei-Pang",,,,,,gxa120930,gordon arnold
CS,3162,091,39,5,,1,2,,,,,,,,,1,1,,0,"Debroy, Vidroha",,,,,,ewb160130,eric becker
CS,3162,092,,7,12,4,6,7,1,2,2,,,,,2,,,1,"Chin, Wei-Pang",,,,,,sxp127930,stephen perkins
CS,3162,551,14,20,8,2,,,1,1,,,,,,,,,0,"DeGroot, Doug",,,,,,vxd024000,vidroha debroy
CS,3162,591,25,17,4,,,1,1,1,,,,,,2,,,0,"DeGroot, Doug",,,,,,vxd024000,vidroha debroy
