Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,I,NC,W,P,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
MKT,4330,001,3,14,10,2,2,5,1,1,1,,,,1,,,,,,"Clifton, Scott W",,,,,,sxp158130,sandra pacyna
MKT,4330,0W1,4,6,4,4,7,12,2,1,2,,1,2,1,,,,,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
MKT,4330,0W2,8,8,8,5,6,4,1,4,,1,1,2,,,,,1,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
MKT,4331,001,4,10,3,1,2,,,1,,,2,1,1,,,,4,,"Dover, Howard F",,,,,,hfd021000,howard dover
MKT,4331,003,,4,6,,2,,,3,1,,1,1,6,,,,2,,"Dover, Howard F",,,,,,hfd021000,howard dover
MKT,4332,001,3,11,2,1,1,1,,1,,,1,,,,,,2,,"Dover, Howard F",,,,,,sxa130731,semiramis amirpour
MKT,4333,001,,,2,,1,,1,3,1,,2,,,,,,,,"Fatehi, Soraya","Pinto, Shayne",,,,,cxh180018,charles haseman
MKT,4334,001,1,14,11,21,6,3,,1,,,,,,,,,,,"Pahwa, Parneet","Sanzgiri, Kush Abhijit",,,,,jjh170530,jonathan harrop
MKT,4335,001,8,13,1,,,,,,,,,,,,,,,,"Haseman, Charles T","Salehi Heidari, Samira","Haworth, Julie B",,,,jmg171130,jerome gafford
MKT,4336,501,4,20,6,2,,2,2,,,,,,,,,,,,"Haseman, Charles T","Salehi Heidari, Samira","Haworth, Julie B",,,,jxs170002,
MKT,4337,001,7,15,14,6,1,1,,,,,,,,,,,,,"Haworth, Julie B","Shukla, Robin V",,,,,txk200012,
MKT,4338,501,,28,,,3,,,1,,,,,,,,,,,"Dickinson, Keith H",,,,,,kxd084000,keith dickinson
MKT,4340,001,,1,6,8,5,4,4,3,4,,,,,,,,1,,"Kirk-Rolley, Lori",,,,,,scc130530,sonja corbin
MKT,4350,001,1,3,7,1,8,10,2,4,,,2,,,,,,,,"Biswas, Abhijit","Chundru Venkateswara Prasad, Sai Thushara Chowdary",,,,,axb019100,abhijit biswas
MKT,4360,001,24,24,7,1,3,,,,,,,,,,,,,,"Haworth, Julie B","Shukla, Robin V","Shah, Sarjil Premal",,,,haworth,julie haworth
MKT,4360,501,24,28,6,,1,,,,,,,,,,,,,,"Johnson, Quincy",,,,,,mxk170005,madhura kulkarni
MKT,4360,503,16,12,16,10,1,4,,,,,,,,,,,,,"Albrecht, Maria",,,,,,mxa180037,maria albrecht
MKT,4395,001,1,20,24,3,1,,,,,,,,,,,,,,"Egeland, Rita E",,,,,,scc130530,sonja corbin
MKT,4V90,093,,,,,,,,,,,,,,19,,,,,"Haworth, Julie B",,,,,,haworth,julie haworth
MKT,6301,001,,12,1,2,8,1,2,4,,,,,2,,,,,,"Rajaratnam, Daniel",,,,,,yxx124930,ying xie
MKT,6301,0W1,,18,3,4,10,6,,,,,,,1,,,,2,,"Pahwa, Parneet","Sanzgiri, Kush Abhijit",,,,,axb019100,abhijit biswas
MKT,6301,0W2,,13,4,4,12,5,4,2,,,,,,,,,,,"Kumar, Nanda S","Nozari, Salar",,,,,axb019100,abhijit biswas
MKT,6301,501,,11,6,13,6,,,,,,,,3,,,,,,"Jain, Sanjay","Wang, Lingbo",,,,,dxr143430,daniel rajaratnam
MKT,6301,502,,11,8,17,8,,,,,,,,,,,,,,"Jain, Sanjay","Wang, Lingbo",,,,,dxr143430,daniel rajaratnam
MKT,6301,AW1,,18,,,,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,,gary reichmuth
MKT,6301,CW1,,28,,,2,,,,,,,,,,,,,,"Munch, James",,,,,,,james munch
MKT,6301,GW1,,12,4,4,,,,,,,,,,,,,2,,"Reichmuth, Gary",,,,,,,gary reichmuth
MKT,6301,GW2,,5,5,2,1,,,,,,,,,,,,,,"Reichmuth, Gary",,,,,,,gary reichmuth
MKT,6309,501,,13,5,5,2,,2,1,,,,,,,,,,,"Rajaratnam, Daniel",,,,,,aprasad,ashutosh prasad
MKT,6310,0W1,,13,5,19,5,2,1,1,,,,,,,,,2,,"Biswas, Abhijit","Chundru Venkateswara Prasad, Sai Thushara Chowdary",,,,,axb019100,abhijit biswas
MKT,6321,0W1,,17,3,9,14,2,1,,,,,,1,,,,,,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
MKT,6330,0W1,,6,3,6,12,3,4,,,,,,,,,,1,,"Biswas, Abhijit","Chundru Venkateswara Prasad, Sai Thushara Chowdary",,,,,axb019100,abhijit biswas
MKT,6332,501,,5,4,,3,2,1,,,,,,,,,,,,"Biswas, Abhijit","Chundru Venkateswara Prasad, Sai Thushara Chowdary",,,,,axb019100,abhijit biswas
MKT,6334,001,,11,8,3,2,3,1,1,,,,,,,,,,,"Dover, Howard F",,,,,,hfd021000,howard dover
MKT,6339,501,,19,13,4,2,,,,,,,,,,,,,,"Subramanian, Upender","Park, Yeowoon",,,,,uxs092000,upender subramanian
MKT,6343,501,,7,7,6,7,1,,,,,,,,,,,,,"Xie, Ying","Nozari, Salar",,,,,yxx124930,ying xie
MKT,6345,001,,6,1,8,3,,,,,,,,,,,,,,"Murthi, B P",,,,,,murthi,b p murthi
MKT,6349,501,,24,3,2,3,1,,1,,,,,,,,,,,"Tirone, Guido",,,,,,gxt170001,guido tirone
MKT,6352,001,,28,12,6,6,2,1,1,,,,,,,,,,,"Tirone, Guido",,,,,,gxt170001,guido tirone
MKT,6352,0W1,,16,6,11,10,2,1,1,,,,,1,,,,,,"Tirone, Guido",,,,,,gxt170001,guido tirone
MKT,6V98,001,,,,,,,,,,,,,,,,,,15,"Edsel, Alexander D",,,,,,ade012000,alexander edsel
MSEN,5360,001,,2,3,2,14,2,2,,,,,,,,,,,,"Walker, Amy V","DiCarlo, Alexandra H",,,,,axw092000,
MSEN,6324,001,,5,8,4,4,2,,1,,,,,,,,,,,"Brenner, Kevin","Mia, Imon",,,,,wxv101020,william vandenberghe
MUSI,1306,0H1,20,19,,3,1,2,,1,1,,,,1,,,,1,,"Salisbury, Linda",,,,,,ljs130230,linda salisbury
MUSI,1306,0H2,22,7,,5,2,3,2,,1,,,3,2,,,,,,"Salisbury, Linda",,,,,,ljs130230,linda salisbury
MUSI,1306,0W1,40,48,23,6,7,3,3,1,1,,1,,4,,,,2,,"Bennett, Jason M","Bennett, Jason H","Kalkanli, Ogulcan",,,,ljs130230,linda salisbury
MUSI,1306,501,,36,3,3,4,,,2,,,1,,,,,,,,"Lapinski, Robert M",,,,,,jew042000,james wilder
MUSI,1306,HN1,15,9,,,1,,,,,,,,,,,,,,"Rushing, Katrina C",,,,,,kxr220042,katrina rushing
MUSI,2113,501,3,18,,,,,,,,,,,,,,,,,"Gerard, Lori A",,,,,,lag091020,lori gerard
MUSI,2315,001,,13,4,1,1,,,,,,,,,,,,,,"Hodan, Daniel M",,,,,,dmh017000,daniel hodan
MUSI,2315,002,13,2,1,,1,,,,,,,,1,,,,,,"Wilder, James E",,,,,,jxh048000,
MUSI,2315,501,,9,2,,3,,,,1,,,,1,,,,2,,"Hodan, Daniel M",,,,,,dmh017000,daniel hodan
MUSI,2317,001,6,1,1,2,1,,,,,,,,1,,,,,,"Arutyunyan, Artem",,,,,,mam017200,mary medrick
MUSI,2317,002,11,2,,,,,,,,,,,,,,,1,,"Oh, Domi",,,,,,mam017200,mary medrick
MUSI,2317,003,7,2,2,1,,,,,,,,,,,,,2,,"Arutyunyan, Artem",,,,,,cxp160030,catherine parsoneault
MUSI,2319,001,,10,1,,1,1,,,,,,,,,,,1,,"Durbin, Kelly P",,,,,,kpdurbin,kelly durbin
MUSI,2321,001,14,9,2,8,4,,2,1,1,,1,3,,,,,,,"Mei, Yuxin",,,,,,exj180003,eric jones
MUSI,2322,001,,10,1,1,3,2,1,1,1,2,,1,2,,,,3,,"Gerard, Lori A",,,,,,lag091020,lori gerard
MUSI,2322,0W1,13,6,,1,3,,1,2,,,,,2,,,,1,,"Bennett, Rodger",,,,,,rxb180025,rodger bennett
MUSI,2325,001,,7,4,,,,,1,,,,,,,,,1,,"Riemer Bueckert, Nili S",,,,,,wkh150030,william hughes
MUSI,2328,001,10,5,1,,,1,,1,,,,,2,,,,,,"Rushing, Katrina C",,,,,,mjm031000,michael mcvay
MUSI,2328,002,9,7,1,2,3,1,,4,,,1,,1,,,,,,"Rushing, Katrina C",,,,,,mjm031000,michael mcvay
MUSI,3122,001,11,,,,,,,,,,,,,,,,,,"Salisbury, Linda",,,,,,ljs130230,linda salisbury
MUSI,3127,001,,58,3,3,,,,,,,,,1,,,,,,"Palant, Jonathan A",,,,,,jxp170230,jonathan palant
MUSI,3229,001,5,17,2,,,,,1,,,,,,,,,,,"Parsoneault, Catherine J",,,,,,mam017200,mary medrick
MUSI,3322,003,7,2,2,,1,,,,,,,,1,,,,1,,"Evans, Kathryn C",,,,,,efm011000,
MUSI,3325,001,2,3,3,,1,,,1,,,,,,,,,,,"Durbin, Kelly P",,,,,,kpdurbin,kelly durbin
MUSI,3342,0W1,3,6,,2,,,,,,,,,,,,,,,"Bennett, Rodger",,,,,,rxb180025,rodger bennett
MUSI,3380,501,5,1,1,1,,,1,1,1,,,,1,,,,,,"Corder, Vanessa",,,,,,vxc220036,vanessa corder
MUSI,3382,001,,11,2,,,,,1,,,1,,,,,,,,"Riemer Bueckert, Nili S",,,,,,wkh150030,william hughes
MUSI,3388,001,7,4,3,,,,,,,,,,,,,,1,,"Oh, Domi",,,,,,mam017200,mary medrick
MUSI,4112,001,,13,,,,,,,,,,,,,,,,,"Rodriguez, Robert X",,,,,,rxr014610,robert rodriguez
MUSI,4118,501,,37,,,,,,,,,,,,,,,,,"Ming, Adron",,,,,,axm167231,adron ming
MUSI,4120,501,,40,,,,,,,,,1,,,,,,,,"Lapinski, Robert M",,,,,,gjh120030,
MUSI,4185,001,,26,,,,,,,,,,,,,,,,,"Palant, Jonathan A",,,,,,jxp170230,jonathan palant
MUSI,4186,001,,17,,,,,,,,,,,,,,,,,"Durbin, Kelly P",,,,,,kpdurbin,kelly durbin
NATS,1141,001,9,2,,,,,,,,,,,,,,,,,"Hennessy, Emily T",,,,,,mxy141130,emily hennessy
NATS,1143,001,6,5,1,1,,,,,1,,,,,,,,,,"Lalani, Amin",,,,,,ked013100,katie donaldson
NATS,1143,002,14,3,1,1,1,,,,,,,,1,,,,1,,"Kirkland, Pamela I",,,,,,axl120130,amin lalani
NATS,1143,003,8,4,2,1,1,1,,1,,,,,1,,,,1,,"Donaldson, Katherine E",,,,,,pik140130,pamela kirkland
NATS,1143,004,3,8,1,2,2,1,1,,,,,,,,,,,,"Gregory, Denise",,,,,,ked013100,katie donaldson
NATS,2333,001,15,9,2,2,1,,,,,,,,1,,,,,,"Taylor, Stephanie M","Robinson, Kelly E",,,,,smt031000,stephanie taylor
NATS,3341,001,9,1,2,,1,,,,,,,,,,,,1,,"Dorsey, Floyd Z",,,,,,lpd015000,laurel dingrando
NATS,3343,001,,4,2,1,3,1,,,,,,,,,,,,,"York, Megan K",,,,,,jsm019600,james mcconnell
NATS,4100,051,,,,,,,,,,,,,,14,,1,,,"Krawietz, Paul",,,,,,pxk210042,
NATS,4141,501,,19,,,,,,,,,,,,,,,,,"Dorsey, Floyd Z","Mcconnell, James S",,,,,bgg021000,
NATS,4390,001,4,3,1,3,,4,,,,,,,,,,,,,"Hajeri, Vinita","Taylor, Stephanie M","Li, Andy","Robinson, Kelly E",,,mont,homer montgomery
NATS,4694,001,1,15,,,1,,,,,,,,,,,,,,"Dorsey, Floyd Z","Mcconnell, James S",,,,,bgg021000,
NATS,4V91,001,,15,,,,,,,,,,,,,,,,,"D'Arcy, Sheena M",,,,,,sxd156730,sheena darcy
NSC,3361,001,15,29,20,12,16,14,11,24,39,,9,,16,,1,,8,,"Miller, Van S",,,,,,vxm077000,van miller
NSC,3361,002,5,10,10,8,6,4,6,2,7,1,3,1,3,,,,1,,"Raboune, Siham","Kim, Minsung",,,,,rxs170431,rukhsana sultana
NSC,3361,003,,3,5,3,2,4,5,3,2,4,2,3,1,,,,2,,"McWilliams, Steven P",,,,,,xxg150730,xiaosi gu
NSC,3361,004,2,7,10,4,7,6,8,7,7,2,4,7,7,,,,1,,"McWilliams, Steven P",,,,,,sxm127330,steven mcwilliams
NSC,3361,005,6,13,10,8,8,6,3,2,,,,1,,,,,1,,"Marks, William","Rodriguez, Daniella",,,,,sms170009,safiullah shareef
NSC,3361,HN1,2,11,5,1,2,,1,1,1,,,,,,,,,,"LaDow, Eva S","Sultana, Rukhsana","Skinner, Donal C",,,,esl130130,eva ladow
NSC,3361,HN2,4,4,2,3,1,,,,1,,2,,,,,,,,"LaDow, Eva S","Sultana, Rukhsana","Skinner, Donal C",,,,cmr067000,christa mcintyre rodriguez
NSC,4320,0H1,1,6,5,5,5,4,2,,,1,2,1,4,,,,1,,"Maqbool, Mohsin",,,,,,mxm210090,mohsin maqbool
NSC,4351,001,7,12,4,2,2,1,,,,,,,1,,,,,,"Miller, Van S",,,,,,vxm077000,van miller
NSC,4352,001,38,32,16,6,4,7,1,4,3,1,2,,4,,,,,,"Zwierzchowski, Amy","Carreon, Ana S",,,,,tjp140130,theodore price
NSC,4352,002,14,11,7,2,4,2,,,,,,,,,,,,,"Marks, William",,,,,,sxr180071,siham raboune
NSC,4353,101,,4,3,,,1,,1,,,,1,,,,,,,"Raboune, Siham","Williams, Brendan",,,,,rxs170431,rukhsana sultana
NSC,4353,102,8,4,,1,1,1,,,,,,,,,,,,,"Zwierzchowski, Amy","Arnold, Rachel L",,,,,sxm127330,steven mcwilliams
NSC,4353,104,6,5,3,,,,,,,,,,,,,,,,"Zwierzchowski, Amy","Schaub, Mandee",,,,,rxs170431,rukhsana sultana
NSC,4353,105,2,3,2,,1,,,,,2,,,1,,,,2,,"Taylor, Anna M","Hudson, Rachael N",,,,,sxr180071,siham raboune
NSC,4353,106,3,5,2,,,,,,,,,,,,,,,,"Sultana, Rukhsana","Suzaki, Aoi",,,,,amt180004,anna taylor
NSC,4353,109,5,1,1,,1,1,,,,,,,,,,,2,,"Taylor, Anna M","Ristvedt, Tabitha",,,,,anz101020,amy zwierzchowski
NSC,4354,001,2,24,12,18,6,7,3,5,8,3,1,,5,,,,2,,"Raboune, Siham","Nematgorgani, Shiva",,,,,sxk101000,sven kroener
NSC,4354,002,8,11,9,4,5,3,2,,1,1,1,,,,1,,,,"Marks, William",,,,,,sxr180071,siham raboune
NSC,4356,001,,97,,,17,,,7,1,,,,1,,,,4,,"Rennaker, Robert L",,,,,,rxs170431,rukhsana sultana
NSC,4357,001,,4,2,3,1,,,1,,2,,,,,,,,,"Rodriguez, Christa M",,,,,,cmr067000,christa mcintyre rodriguez
NSC,4358,001,136,99,45,14,3,2,,1,,,,,,,,,,,"Price, Theodore J","Ashshareef, Salma","Shiers, Stephanie I","Hankerd, Kali","Davis, Olivia C","Arendt-Tranholm, Asta",tjp140130,theodore price
NSC,4358,HN1,,3,4,2,2,1,,1,,,,,,,,,,,"Sadler, Katelyn E",,,,,,kes220000,
NSC,4361,001,,17,,,5,,,3,,,1,,1,,,,,,"Shirazi, Vanessa J",,,,,,vxs210044,
NSC,4363,001,3,5,12,5,2,5,2,2,2,,,,,,,,2,,"Raboune, Siham",,,,,,gxd141130,gregory dussor
NSC,4363,002,9,6,7,2,4,3,,,,,,,,,,,,,"Zwierzchowski, Amy",,,,,,sxr180071,siham raboune
NSC,4363,HN1,4,7,5,1,3,,,1,,,,,,,,,,,"LaDow, Eva S","Skinner, Donal C",,,,,esl130130,eva ladow
NSC,4364,0W1,8,36,,,,,,,,,,,1,,,,,,"Shareef, Safi Ullah","Mendez, Skylar A",,,,,sms170009,safiullah shareef
NSC,4366,001,29,30,20,9,8,3,1,7,3,,5,,10,,,,3,,"Taylor, Anna M","Ramos Freitas, Lindsey E",,,,,vxm077000,van miller
NSC,4366,002,22,5,2,4,7,7,6,4,3,,1,,3,,,,,,"Miller, Van S","Gayluak, Ynaluak J",,,,,amt180004,anna taylor
NSC,4371,001,1,7,1,,,,1,,,,1,,,,,,2,,"Kilgard, Michael P",,,,,,kilgard,michael kilgard
NSC,4380,001,,14,,,10,,,4,,,1,,7,,,,1,,"Solodkin, Ana J",,,,,,ajs190004,ana solodkin
NSC,4381,001,,58,,,5,,,,,,,,,,,,,,"Thorn, Catherine A","Yang, Ke",,,,,cat170002,catherine thorn
NSC,4382,0W1,72,24,11,2,1,,,,,,,,,,,,,,"Jahangiri, Faisal R","Vu, Lily T",,,,,amoller,aage moller
NSC,4383,5H1,5,3,4,,2,,,,,,,,,,,,,,"Jahangiri, Faisal R",,,,,,frj190000,faisal jahangiri
NSC,4385,0W1,,25,10,4,3,1,1,1,,,,,1,,,,,,"Sullivan, Erin A",,,,,,eas113020,erin sullivan
NSC,4V90,001,6,3,5,2,1,5,2,4,1,,,,,,,,1,,"Miller, Van S",,,,,,vxm077000,van miller
NSC,4V90,002,5,13,9,4,,1,,1,,,,,,,,,1,,"McWilliams, Steven P",,,,,,amoller,aage moller
NSC,4V96,006,,,,,,,,,,,,,,10,,,,,"Zwierzchowski, Amy",,,,,,anz101020,amy zwierzchowski
OB,6248,CW1,,26,,,,,,,,,,,,,,,2,,"Hicks, Robert F",,,,,,,robert hicks
OB,6249,CW1,,22,,,,,,,,,,,,,,,,,"Warner, Lizette",,,,,,,lizette warner
OB,6301,001,,9,10,9,5,2,2,2,,,,,,,,,,,"Skuza, Agnieszka","Kulkarni, Shraddha G",,,,,h1562,maria hasenhuttl
OB,6301,0W1,,38,20,5,8,3,,,,,,,2,,,,,,"Hasenhuttl, Maria","Teschner, Ryan S","Varshney, Subhadra",,,,ziegler,laurie ziegler
OB,6301,0W2,,17,12,6,2,4,,,,,,,,,,,1,,"Skuza, Agnieszka","Kulkarni, Shraddha G",,,,,h1562,maria hasenhuttl
OB,6301,501,,11,16,14,2,3,2,1,,,,,1,,,,,,"Hicks, Jeffrey N","Bonon, Claudia V",,,,,pretty,orlando richard
OB,6301,MBP,,23,5,1,1,,,,,,,,1,,,,,,"Hasenhuttl, Maria",,,,,,h1562,maria hasenhuttl
OB,6331,5W1,,18,3,,1,3,,,,,,,,,,,,,"Hasenhuttl, Maria","Varshney, Subhadra",,,,,h1562,maria hasenhuttl
OB,6332,001,,21,2,2,10,1,1,3,,,,,,,,,,,"Ziegler, Laurie L","Teschner, Ryan S","Sangamanath, Vrushab",,,,ziegler,laurie ziegler
OB,6332,0W1,,29,,3,6,,1,,,,,,,,,,,,"Ziegler, Laurie L","Teschner, Ryan S","Sangamanath, Vrushab",,,,ziegler,laurie ziegler
OB,6332,0W2,,30,,2,6,,,,,,,,,,,,,,"Ziegler, Laurie L","Teschner, Ryan S",,,,,ziegler,laurie ziegler
OB,6332,0W3,,41,,,7,1,,,,,,,,,,,,,"Ziegler, Laurie L","Teschner, Ryan S",,,,,ziegler,laurie ziegler
OB,6332,501,,30,1,3,8,,1,,,,,,,,,,,,"Ziegler, Laurie L","Teschner, Ryan S","Sangamanath, Vrushab",,,,ziegler,laurie ziegler
OB,6332,MBP,,43,2,,,,,,,,,,,,,,1,,"Ritchey, Kemberly A",,,,,,kar014400,kemberly ritchey
OB,6334,GW1,,11,,,,,,,,,,,,,,,,,"Thurgood, Keith L",,,,,,klt160130,keith thurgood
OB,6337,CH1,,31,,,,,,,,,,,,,,,,,"Latham, Van M","Plaisance Bryan, Suzette T",,,,,,van latham
OB,6337,CH2,,22,,,,,,1,,,,,,,,,,,"Latham, Van M","Plaisance Bryan, Suzette T",,,,,,van latham
OB,6338,CH1,,17,1,2,1,,,1,,,,,,,,,1,,"Rentschler, Margaret F","Rofsky, Neil M",,,,,,margaret rentschler
OB,6338,CH2,,24,6,,,,,,,,,,,,,,1,,"Rentschler, Margaret F","Rofsky, Neil M",,,,,,margaret rentschler
OB,6339,XH1,,11,9,,,,,,,,,,,,,,,,"Bolton, Gary",,,,,,gxb122130,gary bolton
OB,6342,CW1,,35,4,2,4,2,,,,,,,,,,,,,"Norton, Larry W",,,,,,,larry norton
OB,6346,CW1,,29,7,7,3,,,1,,,,,1,,,,2,,"Latham, Van M",,,,,,,van latham
OB,6350,CW1,,18,3,1,2,2,,,,,,,,,,,2,,"Hicks, Robert F","Rentschler, Margaret F",,,,,,robert hicks
OB,6351,CW1,,18,2,,1,,,1,,,,,,,,,,,"Warner, Lizette","Rentschler, Margaret F",,,,,,lizette warner
OB,6356,CW1,,23,3,,,1,,,,,,,,,,,1,,"Albrecht, Dale J",,,,,,dja180003,dale albrecht
OB,6377,CW1,,32,,,1,,,,,,,,,,,,1,,"Plaisance Bryan, Suzette T",,,,,,,suzette plaisance bryan
OBHR,3310,001,,8,28,12,3,3,2,2,1,,3,,1,,,,,,"Hicks, Jeffrey N","Bonon, Claudia V",,,,,davidr,david ritchey
OBHR,3310,002,10,7,2,6,9,2,3,2,,1,4,,1,,,,1,,"Knowlton, Karren","Kim, Hwayoung",,,,,exm150330,edward meda
OBHR,3310,003,3,2,7,6,3,12,5,2,5,3,5,3,2,,,,1,,"Li, Ning","Kim, Jihu",,,,,exm150330,edward meda
OBHR,3310,004,5,4,4,6,5,10,1,7,2,3,1,4,2,,,,2,,"Li, Ning","Kim, Jihu",,,,,jxw175430,junfeng wu
OBHR,3310,005,16,15,14,8,3,3,,,1,,,,,,,,,,"Guo, Nan",,,,,,jxw175430,junfeng wu
OBHR,3310,006,5,1,9,6,6,11,2,3,5,1,1,5,4,,,,,,"Li, Ning","Kim, Jihu",,,,,exm150330,edward meda
OBHR,3310,007,9,11,3,5,8,10,1,6,1,2,2,,1,,,,,,"Knowlton, Karren","Kim, Hwayoung",,,,,jaw160330,jeff weekley
OBHR,3310,008,,3,18,13,8,7,2,6,2,,,,,,,,1,,"Hicks, Jeffrey N","Bonon, Claudia V",,,,,davidr,david ritchey
OBHR,3310,009,12,13,4,,,,,1,,,,,,,,,,,"Huang, He",,,,,,jnh061000,jeffrey hicks
OBHR,3310,HON,,11,28,4,1,1,,,,,1,,1,,,,,,"Hicks, Jeffrey N","Bonon, Claudia V",,,,,cxh056000,charles hazzard
OBHR,3330,001,8,20,12,5,5,4,2,4,1,,2,,,,,,,,"Meda, Edward","Adep, Pravin Ravindra","Choi, Eunsung",,,,davidr,david ritchey
OBHR,3330,002,23,13,19,6,2,,,,,,,,,,,,,,"Green, Rhonda",,,,,,jaw160330,jeff weekley
OBHR,3330,004,45,7,4,1,,2,1,1,1,,,1,,,,,,,"Albrecht, Dale J","Zhang, Zelu",,,,,exm150330,edward meda
OBHR,3330,005,5,13,13,4,5,5,4,2,2,,2,,,,,,1,,"Meda, Edward","Adep, Pravin Ravindra","Choi, Eunsung",,,,exm150330,edward meda
OBHR,3330,007,7,7,6,9,12,6,2,4,3,,1,,1,,,,,,"Weekley, Jeffrey A","Zhang, Zelu",,,,,jdk200000,jason kautz
OBHR,3330,008,48,7,,3,1,3,,1,,,,,,,,,,,"Albrecht, Dale J","Zhang, Zelu",,,,,exm150330,edward meda
OBHR,3330,501,22,11,8,9,3,1,2,1,,,,,2,,,,,,"Thomas, Alayna G",,,,,,davidr,david ritchey
OBHR,3330,502,11,7,9,7,3,5,1,,,,,,,,,,,,"Thomas, Alayna G",,,,,,rxt173730,riki takeuchi
OBHR,4310,001,45,9,3,,2,,,1,,,,,,,,,,,"McNulty, Diane S","Barden, John P","Adep, Pravin Ravindra",,,,dmcnulty,diane mcnulty
OBHR,4331,001,21,4,6,5,,3,,,1,,,,,,,,,,"Albrecht, Dale J",,,,,,dja180003,dale albrecht
OBHR,4333,501,2,6,11,6,1,1,,,,,,,,,,,,,"Albrecht, Dale J",,,,,,davidr,david ritchey
OBHR,4334,001,4,3,1,4,7,1,1,2,,,,,,,,,,,"Weekley, Jeffrey A","Zhang, Zelu",,,,,jaw160330,jeff weekley
OBHR,4335,001,1,6,8,7,2,2,1,,1,,,,,,,,,,"Meda, Edward","Adep, Pravin Ravindra","Choi, Eunsung",,,,exm150330,edward meda
OBHR,4337,502,,4,3,1,2,,1,,,,,,,,,,,,"Ward, Emily J",,,,,,ejw160030,
OBHR,4354,001,1,16,12,1,2,4,,,,,,,,,,,,,"Meda, Edward","Adep, Pravin Ravindra","Choi, Eunsung",,,,exm150330,edward meda
OBHR,4395,001,2,7,9,8,4,4,,,,,,,,,,,,,"Weekley, Jeffrey A","Zhang, Zelu",,,,,jaw160330,jeff weekley
OPRE,3310,001,,12,16,9,18,11,,2,,,,,3,,,,3,,"Celik, Beyza",,,,,,tje130130,terence egan
OPRE,3310,002,6,12,16,13,16,6,4,2,,2,2,,,,,,,,"Kennedyd, Sarmann I","Dang, Sidakvir S","Kurvinkop, Amit A",,,,hxg131530,harish guda
OPRE,3310,003,3,14,16,11,11,10,6,3,4,1,,,1,,,,,,"Kennedyd, Sarmann I","Kurvinkop, Amit A","Dang, Sidakvir S",,,,rwk130030,robert kohankie
OPRE,3310,004,5,13,11,7,11,6,5,11,4,,4,,2,,,,1,,"Venkataraman, Ashwin","Jiang, Shanlin",,,,,xxs130630,xi shan
OPRE,3310,005,,35,,5,33,,2,5,,,,,,,,,,,"Hogan, James W",,,,,,axq140430,anyan qi
OPRE,3310,006,4,6,7,14,22,9,8,4,2,1,1,1,1,,,,,,"Kennedyd, Sarmann I","Dang, Sidakvir S","Kurvinkop, Amit A",,,,axq140430,anyan qi
OPRE,3310,007,2,10,12,10,15,5,10,10,,,1,,3,,,,,,"Venkataraman, Ashwin","Jiang, Shanlin",,,,,mcl170030,mark layton
OPRE,3310,008,1,11,8,3,10,8,,22,1,,8,,,,,,1,,"Parks, David","Loganathan, Naveen Kumar",,,,,mcl170030,mark layton
OPRE,3310,009,6,3,10,13,11,9,5,5,3,2,2,1,3,,,,2,,"Kennedyd, Sarmann I","Kurvinkop, Amit A","Dang, Sidakvir S",,,,jwh085000,james hogan
OPRE,3310,0W1,,5,,2,19,,8,21,,,9,,4,,,,,,"Deluke, Eugene",,,,,,gxd052000,eugene deluke
OPRE,3310,501,4,18,7,19,11,5,5,2,1,,,,,,,,1,,"Zhang, Minmin",,,,,,rwk130030,robert kohankie
OPRE,3310,5W1,18,10,5,5,3,1,,2,,,,,,,,,1,,"Widdifield, David S","Gupta, Prateek",,,,,dsw180001,david widdifield
OPRE,3320,001,1,2,4,4,8,6,7,7,5,,2,,3,,,,3,,"Fatehi, Soraya","Pinto, Shayne",,,,,cxk162830,
OPRE,3330,001,9,12,18,8,12,8,3,3,1,,,,1,,,,,,"Alborz, Shawn",,,,,,sxa063000,shawn alborz
OPRE,3330,0W1,7,14,13,12,8,8,1,2,1,,,,1,,,,1,,"Alborz, Shawn",,,,,,sxa063000,shawn alborz
OPRE,3330,0W2,15,9,14,11,9,2,2,1,1,,,1,,,,,,,"Alborz, Shawn",,,,,,sxa063000,shawn alborz
OPRE,3333,001,7,13,14,6,8,6,4,3,5,,2,1,2,,,,2,,"Oguzman, Neslihan",,,,,,mxn162630,mofid nakhaei
OPRE,3333,002,3,22,8,9,8,8,9,1,3,1,1,,5,,,,1,,"Enayaty Ahangar, Negin","Riaz, Muhammad Ahson",,,,,meb049000,monica brussolo
OPRE,3333,003,,22,11,17,5,3,7,3,4,2,1,,3,,,,1,,"Enayaty Ahangar, Negin","Riaz, Muhammad Ahson",,,,,dxp153830,david parks
OPRE,3333,004,10,9,16,6,5,11,4,2,3,1,3,4,5,,,,,,"Oguzman, Neslihan",,,,,,tgs170130,timothy stephens
OPRE,3333,005,22,7,6,6,13,3,4,6,6,,,,,,,,4,,"Ahadi, Khatereh","Pasupuleti, Hima Bindu",,,,,lxk120730,levent kaan
