Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized
PHYS,2126,120,2,10,10,6,1,,,,,,,,,,,,,0,"Macalevey, Paul J","Saleh, Lamya","Dowarah, Sasanka",,,,paulmac,paul macalevey
PHYS,2126,121,11,11,3,1,1,,,,1,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ameh, Emmanuel O",,,,lxs190019,lamya saleh
PHYS,2126,122,20,8,,1,,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Khan, Junaid Saif",,,,lxs190019,lamya saleh
PHYS,2126,123,22,3,3,,1,,,,,,,,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Dongre, Ninad Kailas",,,,lxs190019,lamya saleh
PHYS,2126,124,10,6,2,4,1,1,1,,1,,,,4,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Modumudi, Sai Madhav",,,,lxs190019,lamya saleh
PHYS,2126,125,11,8,2,2,1,2,,1,2,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Chinthak Murali, .",,,,lxs190019,lamya saleh
PHYS,2126,126,11,8,3,3,,2,1,,1,,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Koirala, Pawan",,,,lxs190019,lamya saleh
PHYS,2126,127,11,11,1,2,,1,,,,1,,,3,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Adams, Austen C",,,,lxs190019,lamya saleh
PHYS,2126,128,3,13,1,2,5,1,2,,,1,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Bera, Avijit",,,,lxs190019,lamya saleh
PHYS,2126,130,7,7,3,3,2,1,2,,,,1,1,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Ryan, Conor",,,,lxs190019,lamya saleh
PHYS,2126,131,19,4,,2,,,,,,1,,1,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Dongre, Ninad Kailas",,,,lxs190019,lamya saleh
PHYS,2126,132,16,10,1,1,1,1,,,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Gibbons, Stasio M",,,,lxs190019,lamya saleh
PHYS,2126,133,12,10,3,,,1,,,1,,,,3,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Patra, Rittik",,,,lxs190019,lamya saleh
PHYS,2126,134,9,14,2,3,,,,,,,,,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Ameh, Emmanuel O",,,,lxs190019,lamya saleh
PHYS,2126,601,2,4,2,1,2,2,1,,,2,,,1,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Holliday, Randall L",,,,lxs190019,lamya saleh
PHYS,2126,602,1,3,5,4,6,2,1,,,1,,,1,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Singh, Devesh",,,,lxs190019,lamya saleh
PHYS,2126,603,3,3,1,1,1,,2,,1,,,1,,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Chinthak Murali, .",,,,lxs190019,lamya saleh
PHYS,2126,604,1,7,2,1,,,2,1,,,,,,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Ruwali, Shisir",,,,lxs190019,lamya saleh
PHYS,2126,605,1,3,3,,,,1,,,,,1,4,,,,,1,"Saleh, Lamya","Macalevey, Paul J","Gogoi, Antareep",,,,lxs190019,lamya saleh
PHYS,2126,606,5,2,2,6,2,3,,,1,1,,,,,,,,2,"Saleh, Lamya","Macalevey, Paul J","Singh, Devesh",,,,lxs190019,lamya saleh
PHYS,2126,607,3,10,5,1,2,2,1,,,3,1,,2,,,,,0,"Saleh, Lamya","Macalevey, Paul J","Gogoi, Antareep",,,,lxs190019,lamya saleh
PHYS,2303,001,4,5,8,10,2,5,,3,,2,,,1,,,,,1,"Khan, Amena","Zanders, Alan P",,,,,axk140130,amena khan
PHYS,2325,001,65,48,25,34,22,10,20,15,7,3,7,,13,,,,,18,"Ishak-Boushaki, Mustapha","Agashe, Anish N","Sooriyaarachchi, Vinu K",,,,mxi054000,mustapha ishak boushaki
PHYS,2325,002,33,28,9,27,27,15,7,12,10,7,10,,19,,,,,14,"Lv, Bing","Dhale, Nikhil Uday","Slinker, Jason D",,,,bxl152230,bing lv
PHYS,2326,001,9,121,35,29,54,20,,4,,,1,,1,,,,,5,"Lumata, Lloyd","Asaadzade, Asiye",,,,,lxl143230,lloyd lumata
PHYS,2326,002,,109,,,45,,,69,,,18,,10,,,,,18,"Glosser, Robert","McMullen, Reema",,,,,glosser,robert glosser
PHYS,2326,003,11,35,19,13,31,6,10,14,3,2,7,,11,,,,,6,"Velten, Josef A","Bowler, Melanie H",,,,,jav072000,josef velten
PHYS,2326,004,5,10,26,26,18,22,19,13,11,9,9,3,14,,,,,10,"Saleh, Lamya","Du, Mengxin",,,,,lxs190019,lamya saleh
PHYS,3330,001,5,12,,2,1,,1,,,1,,,1,,,,,1,"King, Lindsay J","Sharon Felix, .",,,,,lxk111430,lindsay king
PHYS,3330,002,,4,3,1,3,,,,4,,,,3,,,,,0,"Da Silveira Rodrigues, Fabiano","Talebi, Shawhin",,,,,fxd121030,fabiano da silveira rodrigues
PHYS,3380,001,2,8,1,4,4,2,2,2,4,2,,1,5,,,,,2,"Anderson, Phillip C",,,,,,pca015000,phillip anderson
PHYS,3411,001,2,1,3,3,4,3,1,1,,,,,,,,,,2,"Macalevey, Paul J","Xie, Yunan",,,,,paulmac,paul macalevey
PHYS,3416,0W1,3,3,2,5,4,3,,10,,,2,,9,,,,,2,"Malko, Anton V","Zhou, Xiaohe",,,,,avm074000,anton malko
PHYS,4301,001,1,9,8,3,1,1,3,4,3,1,2,2,5,,,,,4,"Gartstein, Yuri","Marder, Andrew A",,,,,yxg037000,yuri gartstein
PHYS,4352,001,2,3,5,7,4,,1,,,,,1,1,,,,,0,"Shi, Xiaoyan","Kakani, Vivek M",,,,,xxs151730,xiaoyan shi
PHYS,4373,101,,9,,,3,,,,,,,,,,,,,0,"Slinker, Jason D",,,,,,jds107020,jason slinker
PHYS,4V11,002,1,5,2,3,2,,,,,,,,,,,,,0,"Zhang, Chuanwei","Zanders, Alan P",,,,,cxz124830,chuanwei zhang
PHYS,5301,001,,11,2,7,1,,,,,,,,,,,,,0,"Macalevey, Paul J","Xie, Yunan",,,,,paulmac,paul macalevey
PHYS,5311,001,,6,3,4,6,,,1,,,,,,,,,,0,"Kesden, Michael H","Schussler, Joshua A",,,,,mhk130030,michael kesden
PHYS,5315,001,,16,,,,,,,,,,,,,,,,0,"Lary, David J",,,,,,djl101000,david lary
PHYS,5322,001,,3,2,2,5,,,,,,,,,,,,,0,"Kolodrubetz, Michael","Hathurusinghe Dewage, Prabuddha Madusanka",,,,,mxk177330,michael kolodrubetz
PHYS,6300,0H1,,10,,,6,,,1,,,,,,,,,,0,"Izen, Joseph","Schussler, Joshua A",,,,,joe,joseph izen
PPOL,4301,001,1,,3,1,1,1,2,,,,,,,,,,,2,"Miller, Banks","Dzanie, Raphael K",,,,,bxm093000,banks miller
PPOL,4396,002,4,17,2,1,2,,,,,,,,,,,,,0,"Boots, Denise P","Maduforo, Kate E",,,,,dpb062000,denise boots
PPPE,6301,001,,8,6,,,,,,,,,,,,,,,0,"Pinson, Lauren",,,,,,lxp210009,lauren pinson
PPPE,6310,501,,3,2,7,8,5,,,,,,,,,,,,1,"Fass, Simon",,,,,,fass,simon fass
PPPE,6352,501,,7,1,,3,,,,,,,,,,,,,0,"Grover, William C",,,,,,wcg071000,william grover
PSCI,3303,001,10,15,19,10,9,3,,,,,,2,3,,,,,0,"Gutierrez Mannix, Carlos Daniel","Shin, Hanna",,,,,cxg172030,carlos daniel gutierrez mannix
PSCI,3310,001,17,16,3,,,4,1,,,,,,,,,,,1,"McCaskill, John R",,,,,,jrm094020,john mccaskill
PSCI,3325,001,3,11,11,9,13,12,6,12,,,,,7,,,,,3,"Lowry, Robert C","Mueller, Grace B","Lee, Moonsoo",,,,rcl062000,robert lowry
PSCI,3351,001,,27,10,6,14,2,3,7,3,,2,,,,,,,1,"Cheruvu, Sivaram","Minoura, Haruna",,,,,sxc210048,sivaram cheruvu
PSCI,3353,001,26,9,10,5,,1,1,1,,,,,2,,,,,5,"Parker, Misty D","Hollis, Camron",,,,,mxp045000,misty parker
PSCI,4301,001,5,6,8,4,5,7,4,3,4,,4,,3,,,,,3,"Miller, Banks","Dzanie, Raphael K",,,,,bxm093000,banks miller
PSCI,4306,0W1,1,4,8,12,6,7,2,,3,2,1,,10,,,,,4,"Stewart, Marianne","Elmore, Naela",,,,,mstewart,marianne stewart
PSCI,4314,001,,5,6,4,6,4,,1,,,,,2,,,,,0,"Ho, Karl",,,,,,kxh022100,karl ho
PSCI,4320,001,,34,14,4,8,3,,,1,1,1,,3,,,,,0,"Eaton, John M","Widner, Katie",,,,,jme130030,john eaton
PSCI,4329,001,,5,17,19,20,12,7,7,1,,1,,5,,,,,2,"Peinhardt, Clint W","Noe, Ricardo",,,,,cwp052000,clint peinhardt
PSCI,4357,001,13,9,7,5,1,1,,,1,,,,,,,,,1,"Cordell, Rebecca","Larsen, Rebecca",,,,,rxc190010,rebecca cordell
PSCI,4370,HN1,,45,2,1,,,,,,,,,,,,,,0,"Chin, Michelle L","Harpham, Edward","Shipp, Rebecca","Badu-Nimako, Yvette","Snead, Adrian","Piazza, John",mlc140530,michelle chin
PSCI,4372,HN1,,48,,,,,,,,,,,,,,,,0,"Daly, John A","Chin, Michelle L",,,,,jad105020,john daly
PSCI,4373,HN1,,48,,,,,,,,,,,,,,,,0,"Swerdlow, Joel L","Chin, Michelle L","Conrado, Aaron R","Shafqat, Sahar","Mbyirukira, Shema","Burnett, Gregory",jls059000,joel swerdlow
PSCI,4396,001,,10,12,12,8,2,7,4,1,,3,,5,,,,,1,"D'Orazio, Vito","Meher, Shreyas R",,,,,vxd152030,vito dorazio
PSCI,4396,HN1,2,15,1,1,,,,,,,,,,,,,,0,"Roetzel, Natalie J",,,,,,njr120030,natalie roetzel
PSCI,4V66,501,19,2,,,,,,,,,,,,,,,,1,"Seagroves, Tony A",,,,,,,tony seagroves
PSCI,4V67,HN1,14,,,,,,,,,,,,,,,,,0,"Kirby, Barbara E",,,,,,,barbara kirby
PSCI,6303,501,,19,3,3,4,1,,,,,,,,,,,,5,"Sobolev, Anton",,,,,,axs210104,anton sobolev
PSCI,6311,001,,10,8,3,,,,,,,,,,,,,,1,"Miller, Banks",,,,,,bxm093000,banks miller
PSCI,6315,501,,8,7,4,1,,,,,,,,,,,,,0,"Howe, Nate",,,,,,nxh141030,nate howe
PSCI,6316,001,,7,6,2,3,,,,,,,,,,,,,0,"Peinhardt, Clint W",,,,,,cwp052000,clint peinhardt
PSCI,6339,001,,5,5,3,,,,,,,,,,,,,,0,"Brunell, Thomas",,,,,,tlb056000,thomas brunell
PSY,2301,002,21,35,20,14,14,3,6,2,1,,1,1,4,,,,,8,"Ybarra, Regina K","Monroe, Anthony J",,,,,rky190000,regina ybarra
PSY,2301,003,,70,17,13,10,5,2,2,3,,1,,3,,,,,3,"Brody, Salena M","Mizener, Brendon J",,,,,smb051000,salena brody
PSY,2301,0W1,,55,27,16,9,8,12,3,7,4,1,2,1,,,,,2,"Brody, Salena M","De La Cerda, Callie B",,,,,smb051000,salena brody
PSY,2301,0W2,,44,17,18,12,13,8,4,,4,1,2,7,,,,,0,"Sasson, Noah J","Wong, Galston K",,,,,njs092000,noah sasson
PSY,2301,HN1,13,11,1,,,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,,nrd120030,neetha devdas
PSY,2301,HW1,15,7,,1,,,,1,,,,,1,,,,,0,"Gentsch, Joanna K",,,,,,jgentsch,joanna gentsch
PSY,2314,001,15,17,19,9,18,8,5,3,2,1,,3,3,,,,,2,"Atchison, Kristin J","Govindaraj, Sharnya",,,,,kja042000,kristin atchison
PSY,2317,002,4,22,7,7,11,5,4,2,,1,1,2,4,,,,,1,"Schwark, Gayle","Liu, Eleanor S","Austin, Kathryn A","Behboudi, Mohammad Hossein",,,gxs180015,gayle schwark
PSY,2317,0W1,27,17,10,8,9,2,3,3,1,1,,,5,,,,,1,"Schwark, Gayle","Austin, Kathryn A","Liu, Eleanor S","Behboudi, Mohammad Hossein",,,gxs180015,gayle schwark
PSY,2364,001,5,3,7,15,12,8,6,8,5,4,,1,6,,,,,3,"Assmann, Peter","Pattisapu, Candice N",,,,,assmann,peter assmann
PSY,3100,0H1,5,6,1,,,,,,,,,,,,,,,0,"Choate, Michael J",,,,,,mchoate,michael choate
PSY,3310,0W1,,256,1,3,34,,,9,,,,2,5,,,,,2,"Touchstone, Emily W","Camacho, Natalia S",,,,,exw010200,emily touchstone
PSY,3310,501,2,35,20,4,8,11,4,5,2,2,,,5,,,,,3,"Bonner, Deborah L","Padilla Cardoso, Mayra A",,,,,dbonner,deborah bonner
PSY,3322,0W1,2,42,1,1,17,1,,2,,,2,,,,,,,0,"Small, Trillion N",,,,,,txs174730,trillion small
PSY,3331,001,,79,7,5,9,8,2,5,5,,,,6,,,,,2,"Huxtable-Jester, Karen J","Lilly, Hsien",,,,,kxh014900,karen huxtable jester
PSY,3331,0W1,19,20,19,11,18,6,8,7,2,2,1,5,3,,,,,7,"Park, Bo Kyung","Hsieh, Uan-Luen",,,,,bxp200011,bo kyung park
PSY,3331,0W2,56,51,1,9,4,2,2,,,2,,1,,,,,,2,"Shirvani, Forouz","Millward, Kennedy A",,,,,fxk024000,forouz shirvani
PSY,3332,001,,17,9,1,10,4,3,4,,1,2,,6,,,,,3,"Holub, Shayla C","Heinrich, Melissa D",,,,,sch052000,shayla holub
PSY,3336,001,1,4,3,3,3,,2,,1,2,1,,2,,,,,1,"Atchison, Kristin J",,,,,,kja042000,kristin atchison
PSY,3339,001,,48,10,5,11,1,2,5,1,,,,12,,,,,2,"Huxtable-Jester, Karen J","Sudheesh, Athul",,,,,kxh014900,karen huxtable jester
PSY,3342,0W1,,42,,,4,,,1,,,,,,,,,,0,"Bonner, Deborah L","Hafiz, Mariam",,,,,dbonner,deborah bonner
PSY,3350,001,,11,,,6,1,,,,,,,,,,,,1,"Ulatowska, Hanna K",,,,,,hanna,hanna ulatowska
PSY,3360,501,5,24,6,13,36,4,10,15,4,,,4,2,,,,,3,"Dowling, Walter J","Gryder, Kieth",,,,,jdowling,walter dowling
PSY,3361,001,34,32,6,5,18,3,7,8,2,,3,,,,,,,0,"Roark, Dana A","Winter-Nelson, Ezra",,,,,danar,dana roark
PSY,3361,0W1,11,9,12,10,3,2,,5,2,2,,1,9,,,,,2,"Seaman, Kendra L","Garza, Christopher R",,,,,kls190004,kendra seaman
PSY,3362,001,,15,,1,21,,,5,,,1,,3,,,,,0,"Mills, Candice M","Wu, Dennis",,,,,cxm056000,candice mills
PSY,3392,001,49,15,9,4,4,3,1,1,,,,,2,,,,,0,"Grant, Meridith G","Skolasinska, Paulina A",,,,,mga061000,meridith grant
PSY,3392,002,17,30,5,6,2,1,3,1,,,,,2,,,,,3,"Lockhart, Jessica M","Alghamdi, Saad A",,,,,jml161330,jessica lockhart
PSY,3392,0W1,53,12,2,2,1,,1,,,,,,,,,,,0,"Grant, Meridith G","Holmes, Melanie C",,,,,mga061000,meridith grant
PSY,3393,001,8,11,1,3,,,,,,,,,,,,,,0,"Schwark, Gayle","Sherard, Glenn H",,,,,gxs180015,gayle schwark
PSY,3393,002,,3,,2,4,,,3,5,,2,,2,,,,,0,"Dowling, Walter J","Moon, Da Yeoun",,,,,jdowling,walter dowling
PSY,3393,005,16,2,3,,,1,1,1,,,,,,,,,,0,"Schwark, Gayle","Kim, Hyun-Woong",,,,,gxs180015,gayle schwark
PSY,3393,006,2,6,4,6,,1,1,,,,,,2,,,,,0,"Ybarra, Regina K","Edwards, Dalton J",,,,,rky190000,regina ybarra
PSY,3393,0H1,,1,5,2,3,4,1,,,,,,2,,,,,0,"Drew, Linda M","Lundie, Michael J",,,,,lmd102020,linda drew
PSY,3393,0W1,5,5,11,10,,1,,,,,,,,,,,,0,"Shirvani, Forouz","Platt, Kristen N",,,,,fxk024000,forouz shirvani
PSY,3393,501,,14,1,,,,,,,,,,3,,,,,3,"Tillman, Gail D","Nguyen, Linh Thi D",,,,,gtillman,gail tillman
PSY,4320,001,14,19,2,1,1,1,,1,,,1,,1,,,,,0,"Krawczyk, Daniel C",,,,,,dck061000,daniel krawczyk
PSY,4323,001,2,5,8,3,8,2,3,2,6,3,,1,1,,,,,3,"Park, Jiyoung",,,,,,jxp176330,jiyoung park
PSY,4324,001,,10,8,1,4,2,1,1,1,1,,,,,,,,1,"Brody, Salena M",,,,,,smb051000,salena brody
PSY,4328,001,3,7,6,9,7,5,7,8,2,2,2,2,7,,,,,3,"Kane, Heidi S","Rakic, Jelena",,,,,hsk140330,heidi kane
PSY,4331,001,22,17,6,7,21,5,3,2,4,2,,,2,,,,,4,"Poucher, Jesse W",,,,,,jwp082000,jesse poucher
PSY,4343,001,22,27,12,10,7,8,2,1,,2,1,,3,,,,,0,"Ybarra, Regina K","Taylor, Mackenzie B",,,,,rky190000,regina ybarra
PSY,4343,0W1,72,76,15,13,11,4,7,4,3,2,2,,9,,,,,2,"Ybarra, Regina K","Jones, Desiree",,,,,rky190000,regina ybarra
PSY,4343,0W2,,16,19,10,16,14,10,19,5,4,6,4,3,,,,,4,"Pinkham, Amy E","DeBrabander, Kilee M",,,,,aep140430,amy pinkham
PSY,4343,HN1,9,11,5,,,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,,nrd120030,neetha devdas
PSY,4346,0W1,75,40,11,9,2,1,2,1,2,,,,1,,,,,5,"Gentsch, Joanna K","Wilder, Siri",,,,,jgentsch,joanna gentsch
PSY,4352,0H1,6,10,10,4,4,6,,,,1,,2,1,,,,,1,"Drew, Linda M",,,,,,lmd102020,linda drew
PSY,4359,501,,8,,,5,,,3,,,,,1,,,,,1,"Rypma, Bart P","Abdelkarim, Dema H",,,,,bpr061000,bart rypma
PSY,4365,501,8,15,6,5,7,1,,2,,,,,2,,,,,1,"Raman, Rachna",,,,,,rxr076000,rachna raman
PSY,4377,001,2,16,3,1,,,,,,,,,,,,,,0,"Stilwell, John Q",,,,,,stilwell,john stilwell
PSY,4386,001,6,9,5,4,2,,,,,,,,3,,,,,1,"Basak, Chandramallika",,,,,,cxb116130,chandramallika basak
PSY,4V90,001,3,8,3,1,3,,,1,,,,,1,,,,,0,"Kent, Jerillyn",,,,,,jxk210033,jerillyn kent
PSY,4V90,0H1,,19,,,1,,,1,,,,,2,,,,,1,"Grant, Meridith G",,,,,,mga061000,meridith grant
PSYC,6312,001,,6,,,2,,2,,,,,,1,,,,,0,"Atchison, Kristin J","Zhang, Ziwei",,,,,kja042000,kristin atchison
REAL,3305,001,1,1,,,7,,,4,,,2,,3,,,,,0,"Guttery, Randall","Huang, Zhuowei",,,,,rxg112530,randall guttery
REAL,3305,002,,4,1,,5,1,,5,,,4,1,2,,,,,2,"Guttery, Randall","Huang, Zhuowei",,,,,rxg112530,randall guttery
REAL,3305,502,,,,,4,1,,1,,,2,,2,,,,,1,"Guttery, Randall","Huang, Zhuowei",,,,,rxg112530,randall guttery
REAL,4321,501,,1,,2,8,,,3,,1,,,,,,,,0,"Hedgecock, Blake M",,,,,,bxh132030,blake hedgecock
REAL,4328,501,,1,,,10,,,2,,,1,,,,,,,1,"Lynch, Julie","Narang, Aayushkumar Anilkumar",,,,,jxl180030,julie lynch
REAL,6321,5H1,,4,2,,6,,,1,,,,,,,,,,0,"Guttery, Randall","Huang, Zhuowei",,,,,rxg112530,randall guttery
RELS,1325,001,,5,,,9,,,1,,,1,,,,,,,0,"Amato, Lawrence A","Fields, Kollin E","Turner, Joey A","Brown, Derek W",,,laa062000,lawrence amato
RELS,2314,001,3,10,,1,5,,,,,,,,,,,,,0,"Anjum, Zafar",,,,,,zxa110730,zafar anjum
RHET,1302,001,4,11,2,1,,,,,,,,,1,,,,,0,"Hasan, Syeda Nadia",,,,,,sxh190004,syeda nadia hasan
RHET,1302,002,3,3,6,1,2,1,1,,1,,,,1,,,,,0,"Aday, Isaac J",,,,,,ija180000,isaac aday
RHET,1302,003,1,8,2,4,3,,1,,,,,,,,,,,0,"Aljararwa, Rasha",,,,,,rxa150230,rasha aljararwa
RHET,1302,004,4,8,3,,,,,,,,,,3,,,,,1,"Hasan, Syeda Nadia",,,,,,sxh190004,syeda nadia hasan
RHET,1302,005,2,5,4,2,,2,,,,,,,2,,,,,1,"Boussouga, Imane",,,,,,ixb090020,imane boussouga
RHET,1302,006,,8,4,1,2,1,,,,,,,2,,,,,1,"Aljararwa, Rasha",,,,,,rxa150230,rasha aljararwa
RHET,1302,007,,2,,1,1,2,2,3,,2,,,5,,,,,0,"Yu, Katherine",,,,,,kxy210004,katherine yu
RHET,1302,008,1,,5,3,3,1,4,,1,,,,,,,,,1,"Cox, Gavin L",,,,,,glc016100,gavin cox
RHET,1302,009,7,3,2,2,,,1,,,1,,,2,,,,,1,"Alem, Hosanna G",,,,,,hga140130,hosanna alem
RHET,1302,010,2,4,2,2,1,,1,2,2,,,1,2,,,,,0,"Brandow, Carmon",,,,,,cxb190000,carmon brandow
RHET,1302,011,,4,2,5,3,3,,,1,,,,1,,,,,0,"Cox, Gavin L",,,,,,glc016100,gavin cox
RHET,1302,012,7,6,4,1,,1,,,,,,,,,,,,0,"Alem, Hosanna G",,,,,,hga140130,hosanna alem
RHET,1302,013,1,4,5,2,2,1,1,1,,,,,,,,,,1,"Cantrell-Sutor, Jennifer D",,,,,,jdc180002,jennifer cantrell sutor
RHET,1302,014,2,4,2,3,2,1,,1,1,,1,,,,,,,2,"Suller, Cristian Carlo L",,,,,,cls180002,cristian carlo suller
RHET,1302,015,3,7,1,,1,1,,1,,,,1,1,,,,,3,"Momeniabdolabadi, Bahareh",,,,,,bxm180023,bahareh momeniabdolabadi
RHET,1302,016,6,1,2,1,2,1,1,,1,,1,,3,,,,,0,"Schaffer, Shannon J",,,,,,sjs190000,shannon schaffer
RHET,1302,017,3,4,2,1,1,1,3,1,1,,,,1,,,,,1,"Suller, Cristian Carlo L",,,,,,cls180002,cristian carlo suller
RHET,1302,018,1,6,1,2,,2,1,1,1,,1,,,,,,,2,"Siddiqui, Rifat R",,,,,,rrs210003,rifat siddiqui
RHET,1302,019,6,3,4,,,,1,,2,,,,1,,,,,2,"Schaffer, Shannon J",,,,,,sjs190000,shannon schaffer
RHET,1302,020,2,7,1,1,5,2,,1,,,,,,,,,,0,"Minzer, Karen",,,,,,kxm156130,karen minzer
RHET,1302,021,2,10,2,1,1,1,1,,,,,,,,,,,0,"Alsuhayyan, Ahmed",,,,,,axa175431,ahmed alsuhayyan
RHET,1302,022,10,5,,1,,,,,1,,,1,1,,,,,0,"Currey, Elizabeth J",,,,,,ejc015000,elizabeth currey
RHET,1302,023,5,8,1,,2,,,,,,,,1,,,,,0,"Field, Amanda C",,,,,,axl151930,amanda field
RHET,1302,024,2,6,4,,3,2,,,1,,,,,,,,,1,"Riley, Kristin N",,,,,,knr091000,kristin riley
RHET,1302,025,1,2,2,,2,1,1,,1,,1,,2,,,,,2,"Hamilton, Cristen",,,,,,cch073000,cristen hamilton
RHET,1302,026,,1,5,1,4,1,,1,,,,,3,,,,,1,"Bovda, Alisa Y",,,,,,ayb091020,alisa bovda
RHET,1302,027,2,5,5,2,2,1,2,,,,,,,,,,,0,"Hamilton, Cristen",,,,,,cch073000,cristen hamilton
RHET,1302,028,6,2,4,,3,1,2,,,,,,1,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley
RHET,1302,029,9,6,2,1,,,,,,,,,,,,,,0,"Field, Amanda C",,,,,,axl151930,amanda field
RHET,1302,030,8,,4,1,,1,,1,,,,,2,,,,,1,"Walker, Jason A",,,,,,jaw140030,jason walker
RHET,1302,031,6,3,3,2,2,2,,,,,,,1,,,,,0,"Hill, Justin T",,,,,,jth190008,justin hill
RHET,1302,032,8,2,2,1,2,1,,,,,,,,,,,,2,"Walker, Jason A",,,,,,jaw140030,jason walker
RHET,1302,033,5,7,2,,1,,3,,,,,,,,,,,0,"Shierry, Addison",,,,,,axs084500,addison shierry
RHET,1302,034,1,5,4,5,2,2,,,,,,,,,,,,0,"Bell, Joycelyn M",,,,,,jxb120631,joycelyn bell
RHET,1302,035,5,2,2,1,,2,,1,,1,,1,2,,,,,1,"Laskey, Patrick J",,,,,,pjl190000,patrick laskey
RHET,1302,036,3,8,2,1,2,,,1,,,,,2,,,,,0,"Saeidfar, Ghazal",,,,,,gxs153630,ghazal saeidfar
RHET,1302,037,3,11,2,2,,,,,1,,,,,,,,,0,"Bell, Joycelyn M",,,,,,jxb120631,joycelyn bell
RHET,1302,038,7,1,1,2,,1,1,,,,,1,5,,,,,0,"Laskey, Patrick J",,,,,,pjl190000,patrick laskey
RHET,1302,039,2,6,2,2,2,,,1,,,,,3,,,,,0,"Al-Rashid, Entidhar H",,,,,,eha170000,entidhar al rashid
RHET,1302,040,,12,3,,1,1,,,,,,,2,,,,,0,"Al-Rashid, Entidhar H",,,,,,eha170000,entidhar al rashid
RHET,1302,041,1,7,,2,2,2,,,,,2,1,,,,,,1,"Gray, Janelle",,,,,,jxg210011,janelle gray
RHET,1302,042,11,5,,1,,,1,,,,,1,,,,,,0,"Currey, Elizabeth J",,,,,,ejc015000,elizabeth currey
RHET,1302,043,7,5,2,1,,1,,,,,,,1,,,,,2,"Morgan, George D",,,,,,gdm190002,george morgan
RHET,1302,044,4,2,4,,,1,1,3,,,,,3,,,,,0,"Sonnier, Jonathan D",,,,,,jsonnier,jonathan sonnier
RHET,1302,045,4,3,1,4,3,,,1,1,,,,1,,,,,0,"Sonnier, Jonathan D",,,,,,jsonnier,jonathan sonnier
RHET,1302,046,2,9,3,4,,1,,,,,,,,,,,,0,"Siddiqui, Farah",,,,,,fxs121830,farah siddiqui
RHET,1302,047,2,3,6,2,2,,,1,,,1,,2,,,,,0,"Shierry, Addison",,,,,,axs084500,addison shierry
RHET,1302,048,,3,2,4,3,2,1,2,,,,,2,,,,,0,"Alhamoudi, Yousef",,,,,,yxa190000,yousef alhamoudi
RHET,1302,049,,9,7,2,1,,,,,,,,,,,,,0,"Zhang, Yan",,,,,,,yan zhang
RHET,1302,0H1,6,5,2,3,1,,,1,,,,,,,,,,1,"Montgomery, Christina",,,,,,cxm190022,christina montgomery
RHET,1302,0H2,4,6,2,,1,1,,,,2,,,1,,,,,1,"Riley, Kristin N",,,,,,knr091000,kristin riley
RHET,1302,0H3,1,5,2,3,2,1,1,1,,,,,2,,,,,1,"Montgomery, Christina",,,,,,cxm190022,christina montgomery
RHET,1302,0H4,5,7,2,3,,,,1,,,,,,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley
RHET,1302,0H5,,11,5,1,,,,,1,,,,,,,,,1,"Johnson, Kevin W",,,,,,kwj170030,kevin johnson
RHET,1302,0H6,6,4,2,1,3,1,1,1,,,,,,,,,,0,"Spencer, Brandy D",,,,,,,brandy spencer
RHET,1302,0H7,,9,6,3,,,,,,,,,1,,,,,0,"Johnson, Kevin W",,,,,,kwj170030,kevin johnson
RHET,1302,0H8,1,4,2,2,,1,2,2,,1,,,3,,,,,1,"Spencer, Brandy D",,,,,,,brandy spencer
RHET,1302,501,7,7,,,2,,,,,,,,2,,,,,1,"Ali, Shazia",,,,,,shazia,shazia ali
RHET,1302,502,4,5,4,,,1,,1,,,,1,3,,,,,0,"Saeidfar, Ghazal",,,,,,gxs153630,ghazal saeidfar
RHET,1302,503,,5,6,3,,1,,1,,,,,2,,,,,1,"Lyons, David L",,,,,,dll101020,david lyons
